node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
148.0,-141.0685,194.1641,10.0,3.0,8.0,3.0
149.0,-194.1641,141.0685,10.0,3.0,8.0,3.0
150.0,-228.2536,74.1641,30.0,7.0,24.0,7.0
151.0,-240.0,0.0,30.0,1.0,30.0,4.0
152.0,-228.2536,-74.1641,10.0,3.0,8.0,2.0
153.0,-194.1641,-141.0685,10.0,3.0,8.0,3.0
154.0,-141.0684,-194.1641,30.0,9.0,22.0,8.0
155.0,-74.164,-228.2536,30.0,7.0,24.0,7.0
156.0,0.0,-240.0,10.0,1.0,10.0,1.0
157.0,74.1641,-228.2536,10.0,3.0,8.0,2.0
158.0,141.0685,-194.1641,30.0,9.0,22.0,8.0
159.0,194.1641,-141.0684,30.0,9.0,22.0,8.0
160.0,228.2536,-74.164,10.0,3.0,8.0,2.0
161.0,270.0,0.0,10.0,1.0,10.0,1.0
162.0,256.7852,83.4346,30.0,7.0,24.0,7.0
163.0,218.4346,158.702,30.0,9.0,22.0,8.0
164.0,158.702,218.4346,10.0,3.0,8.0,3.0
165.0,83.4346,256.7852,10.0,3.0,8.0,2.0
166.0,0.0,270.0,30.0,1.0,30.0,3.0
167.0,-83.4346,256.7852,30.0,7.0,24.0,7.0
168.0,-158.702,218.4346,10.0,3.0,8.0,3.0
169.0,-218.4346,158.702,10.0,3.0,8.0,3.0
170.0,-256.7853,83.4346,30.0,7.0,24.0,7.0
171.0,-270.0,0.0,30.0,1.0,30.0,3.0
172.0,-256.7852,-83.4346,10.0,3.0,8.0,2.0
173.0,-218.4346,-158.702,10.0,3.0,8.0,3.0
174.0,-158.702,-218.4346,30.0,9.0,22.0,8.0
175.0,-83.4346,-256.7853,30.0,7.0,24.0,7.0
176.0,0.0,-270.0,10.0,1.0,10.0,1.0
177.0,83.4346,-256.7852,10.0,3.0,8.0,2.0
178.0,158.7021,-218.4346,30.0,9.0,22.0,8.0
179.0,218.4346,-158.702,30.0,9.0,22.0,8.0
180.0,256.7853,-83.4345,10.0,3.0,8.0,2.0
181.0,300.0,0.0,10.0,1.0,10.0,1.0
182.0,285.317,92.7051,30.0,7.0,24.0,7.0
183.0,242.7051,176.3356,30.0,9.0,22.0,8.0
184.0,176.3356,242.7051,10.0,3.0,8.0,3.0
185.0,92.7051,285.317,10.0,3.0,8.0,2.0
186.0,0.0,300.0,30.0,1.0,30.0,3.0
187.0,-92.7051,285.317,30.0,7.0,24.0,7.0
188.0,-176.3356,242.7051,10.0,3.0,8.0,3.0
189.0,-242.7051,176.3356,10.0,3.0,8.0,3.0
190.0,-285.317,92.7051,30.0,7.0,24.0,7.0
191.0,-300.0,0.0,30.0,1.0,30.0,3.0
192.0,-285.317,-92.7051,10.0,3.0,8.0,2.0
193.0,-242.7051,-176.3356,10.0,3.0,8.0,3.0
194.0,-176.3355,-242.7051,30.0,9.0,22.0,8.0
195.0,-92.7051,-285.317,30.0,7.0,24.0,7.0
196.0,0.0,-300.0,10.0,1.0,10.0,1.0
197.0,92.7051,-285.317,10.0,3.0,8.0,2.0
198.0,176.3356,-242.7051,30.0,9.0,22.0,8.0
199.0,242.7051,-176.3355,30.0,9.0,22.0,8.0
200.0,285.317,-92.705,10.0,3.0,8.0,2.0
