node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
34.0,5.0,-10.0,69.0,21.0,49.0,9.0
35.0,7.0,-10.0,60.0,20.0,41.0,9.0
36.0,-8.0,-9.0,52.0,18.0,35.0,9.0
37.0,-6.0,-9.0,60.0,20.0,41.0,9.0
38.0,-4.0,-9.0,69.0,21.0,49.0,8.0
39.0,-2.0,-9.0,81.0,19.0,63.0,8.0
40.0,0.0,-9.0,100.0,10.0,90.0,8.0
41.0,2.0,-9.0,81.0,19.0,63.0,8.0
42.0,4.0,-9.0,69.0,21.0,49.0,8.0
43.0,6.0,-9.0,60.0,20.0,41.0,9.0
44.0,8.0,-9.0,52.0,18.0,35.0,9.0
45.0,-9.0,-8.0,47.0,16.0,32.0,9.0
46.0,-7.0,-8.0,52.0,18.0,35.0,8.0
47.0,-5.0,-8.0,60.0,20.0,41.0,8.0
48.0,-3.0,-8.0,69.0,20.0,50.0,8.0
49.0,-1.0,-8.0,81.0,16.0,66.0,7.0
50.0,1.0,-8.0,81.0,16.0,66.0,7.0
51.0,3.0,-8.0,69.0,20.0,50.0,8.0
52.0,5.0,-8.0,60.0,20.0,41.0,8.0
53.0,7.0,-8.0,52.0,18.0,35.0,8.0
54.0,9.0,-8.0,47.0,16.0,32.0,9.0
55.0,-10.0,-7.0,42.0,14.0,29.0,8.0
56.0,-8.0,-7.0,47.0,16.0,32.0,8.0
57.0,-6.0,-7.0,52.0,18.0,35.0,7.0
58.0,-4.0,-7.0,60.0,20.0,41.0,7.0
59.0,-2.0,-7.0,69.0,19.0,51.0,7.0
60.0,0.0,-7.0,81.0,11.0,71.0,7.0
61.0,2.0,-7.0,69.0,19.0,51.0,7.0
62.0,4.0,-7.0,60.0,20.0,41.0,7.0
63.0,6.0,-7.0,52.0,18.0,35.0,7.0
64.0,8.0,-7.0,47.0,16.0,32.0,8.0
65.0,10.0,-7.0,42.0,14.0,29.0,8.0
66.0,-11.0,-6.0,39.0,12.0,28.0,8.0
67.0,-9.0,-6.0,42.0,14.0,29.0,8.0
68.0,-7.0,-6.0,47.0,17.0,31.0,7.0
69.0,-5.0,-6.0,52.0,19.0,34.0,7.0
70.0,-3.0,-6.0,60.0,20.0,41.0,6.0
71.0,-1.0,-6.0,69.0,17.0,53.0,6.0
72.0,1.0,-6.0,69.0,17.0,53.0,6.0
73.0,3.0,-6.0,60.0,20.0,41.0,6.0
74.0,5.0,-6.0,52.0,19.0,34.0,7.0
75.0,7.0,-6.0,47.0,17.0,31.0,7.0
76.0,9.0,-6.0,42.0,14.0,29.0,8.0
77.0,11.0,-6.0,39.0,12.0,28.0,8.0
78.0,-12.0,-5.0,36.0,10.0,26.0,8.0
79.0,-10.0,-5.0,39.0,12.0,28.0,8.0
80.0,-8.0,-5.0,42.0,14.0,29.0,7.0
81.0,-6.0,-5.0,47.0,17.0,31.0,6.0
82.0,-4.0,-5.0,52.0,19.0,34.0,6.0
83.0,-2.0,-5.0,60.0,20.0,41.0,5.0
84.0,0.0,-5.0,69.0,12.0,58.0,5.0
85.0,2.0,-5.0,60.0,20.0,41.0,5.0
86.0,4.0,-5.0,52.0,19.0,34.0,6.0
87.0,6.0,-5.0,47.0,17.0,31.0,6.0
88.0,8.0,-5.0,42.0,14.0,29.0,7.0
89.0,10.0,-5.0,39.0,12.0,28.0,8.0
90.0,12.0,-5.0,36.0,10.0,26.0,8.0
91.0,-13.0,-4.0,33.0,9.0,25.0,8.0
92.0,-11.0,-4.0,36.0,10.0,27.0,8.0
93.0,-9.0,-4.0,39.0,12.0,28.0,7.0
94.0,-7.0,-4.0,42.0,14.0,29.0,7.0
95.0,-5.0,-4.0,47.0,17.0,31.0,6.0
96.0,-3.0,-4.0,52.0,20.0,33.0,5.0
97.0,-1.0,-4.0,60.0,19.0,42.0,4.0
98.0,1.0,-4.0,60.0,19.0,42.0,4.0
99.0,3.0,-4.0,52.0,20.0,33.0,5.0
100.0,5.0,-4.0,47.0,17.0,31.0,6.0
101.0,7.0,-4.0,42.0,14.0,29.0,7.0
102.0,9.0,-4.0,39.0,12.0,28.0,7.0
103.0,11.0,-4.0,36.0,10.0,27.0,8.0
104.0,13.0,-4.0,33.0,9.0,25.0,8.0
105.0,-14.0,-3.0,31.0,7.0,25.0,8.0
106.0,-12.0,-3.0,33.0,8.0,26.0,8.0
107.0,-10.0,-3.0,36.0,10.0,27.0,7.0
108.0,-8.0,-3.0,39.0,12.0,28.0,7.0
109.0,-6.0,-3.0,42.0,14.0,29.0,6.0
110.0,-4.0,-3.0,47.0,18.0,30.0,5.0
111.0,-2.0,-3.0,52.0,21.0,32.0,4.0
112.0,0.0,-3.0,60.0,15.0,45.0,3.0
113.0,2.0,-3.0,52.0,21.0,32.0,4.0
114.0,4.0,-3.0,47.0,18.0,30.0,5.0
115.0,6.0,-3.0,42.0,14.0,29.0,6.0
116.0,8.0,-3.0,39.0,12.0,28.0,7.0
117.0,10.0,-3.0,36.0,10.0,27.0,7.0
118.0,12.0,-3.0,33.0,8.0,26.0,8.0
119.0,14.0,-3.0,31.0,7.0,25.0,8.0
120.0,-15.0,-2.0,29.0,5.0,25.0,8.0
121.0,-13.0,-2.0,31.0,6.0,26.0,8.0
122.0,-11.0,-2.0,33.0,7.0,27.0,7.0
123.0,-9.0,-2.0,36.0,9.0,28.0,7.0
124.0,-7.0,-2.0,39.0,11.0,29.0,6.0
125.0,-5.0,-2.0,42.0,14.0,29.0,5.0
126.0,-3.0,-2.0,47.0,19.0,29.0,4.0
127.0,-1.0,-2.0,52.0,23.0,30.0,3.0
128.0,1.0,-2.0,52.0,23.0,30.0,3.0
129.0,3.0,-2.0,47.0,19.0,29.0,4.0
130.0,5.0,-2.0,42.0,14.0,29.0,5.0
131.0,7.0,-2.0,39.0,11.0,29.0,6.0
132.0,9.0,-2.0,36.0,9.0,28.0,7.0
133.0,11.0,-2.0,33.0,7.0,27.0,7.0
134.0,13.0,-2.0,31.0,6.0,26.0,8.0
135.0,15.0,-2.0,29.0,5.0,25.0,8.0
136.0,-16.0,-1.0,27.0,3.0,25.0,8.0
137.0,-14.0,-1.0,29.0,4.0,26.0,8.0
138.0,-12.0,-1.0,31.0,5.0,27.0,8.0
139.0,-10.0,-1.0,33.0,6.0,28.0,7.0
140.0,-8.0,-1.0,36.0,7.0,30.0,6.0
141.0,-6.0,-1.0,39.0,10.0,30.0,5.0
142.0,-4.0,-1.0,42.0,14.0,29.0,4.0
143.0,-2.0,-1.0,47.0,21.0,27.0,3.0
144.0,0.0,-1.0,52.0,26.0,26.0,1.0
145.0,2.0,-1.0,47.0,21.0,27.0,3.0
146.0,4.0,-1.0,42.0,14.0,29.0,4.0
147.0,6.0,-1.0,39.0,10.0,30.0,5.0
148.0,8.0,-1.0,36.0,7.0,30.0,6.0
149.0,10.0,-1.0,33.0,6.0,28.0,7.0
150.0,12.0,-1.0,31.0,5.0,27.0,8.0
151.0,14.0,-1.0,29.0,4.0,26.0,8.0
152.0,16.0,-1.0,27.0,3.0,25.0,8.0
153.0,-17.0,0.0,25.0,2.0,24.0,8.0
154.0,-15.0,0.0,27.0,2.0,26.0,8.0
155.0,-13.0,0.0,29.0,3.0,27.0,8.0
156.0,-11.0,0.0,31.0,3.0,29.0,7.0
157.0,-9.0,0.0,33.0,4.0,30.0,7.0
158.0,-7.0,0.0,36.0,5.0,32.0,6.0
159.0,-5.0,0.0,39.0,7.0,33.0,5.0
160.0,-3.0,0.0,42.0,11.0,32.0,3.0
161.0,-1.0,0.0,47.0,24.0,24.0,1.0
162.0,1.0,0.0,47.0,24.0,24.0,1.0
163.0,3.0,0.0,42.0,11.0,32.0,3.0
164.0,5.0,0.0,39.0,7.0,33.0,5.0
165.0,7.0,0.0,36.0,5.0,32.0,6.0
166.0,9.0,0.0,33.0,4.0,30.0,7.0
167.0,11.0,0.0,31.0,3.0,29.0,7.0
168.0,13.0,0.0,29.0,3.0,27.0,8.0
169.0,15.0,0.0,27.0,2.0,26.0,8.0
170.0,17.0,0.0,25.0,2.0,24.0,8.0
171.0,-16.0,1.0,25.0,3.0,23.0,8.0
172.0,-14.0,1.0,27.0,4.0,24.0,8.0
173.0,-12.0,1.0,29.0,5.0,25.0,7.0
174.0,-10.0,1.0,31.0,6.0,26.0,7.0
175.0,-8.0,1.0,33.0,7.0,27.0,6.0
176.0,-6.0,1.0,36.0,9.0,28.0,5.0
177.0,-4.0,1.0,39.0,13.0,27.0,4.0
178.0,-2.0,1.0,42.0,19.0,24.0,3.0
179.0,0.0,1.0,47.0,24.0,24.0,1.0
180.0,2.0,1.0,42.0,19.0,24.0,3.0
181.0,4.0,1.0,39.0,13.0,27.0,4.0
182.0,6.0,1.0,36.0,9.0,28.0,5.0
183.0,8.0,1.0,33.0,7.0,27.0,6.0
184.0,10.0,1.0,31.0,6.0,26.0,7.0
185.0,12.0,1.0,29.0,5.0,25.0,7.0
186.0,14.0,1.0,27.0,4.0,24.0,8.0
187.0,16.0,1.0,25.0,3.0,23.0,8.0
188.0,-15.0,2.0,25.0,4.0,22.0,8.0
189.0,-13.0,2.0,27.0,5.0,23.0,7.0
190.0,-11.0,2.0,29.0,6.0,24.0,7.0
191.0,-9.0,2.0,31.0,8.0,24.0,6.0
192.0,-7.0,2.0,33.0,9.0,25.0,6.0
193.0,-5.0,2.0,36.0,12.0,25.0,5.0
194.0,-3.0,2.0,39.0,16.0,24.0,4.0
195.0,-1.0,2.0,42.0,19.0,24.0,3.0
196.0,1.0,2.0,42.0,19.0,24.0,3.0
197.0,3.0,2.0,39.0,16.0,24.0,4.0
198.0,5.0,2.0,36.0,12.0,25.0,5.0
199.0,7.0,2.0,33.0,9.0,25.0,6.0
200.0,9.0,2.0,31.0,8.0,24.0,6.0
201.0,11.0,2.0,29.0,6.0,24.0,7.0
202.0,13.0,2.0,27.0,5.0,23.0,7.0
203.0,15.0,2.0,25.0,4.0,22.0,8.0
204.0,-14.0,3.0,25.0,6.0,20.0,7.0
205.0,-12.0,3.0,27.0,7.0,21.0,7.0
206.0,-10.0,3.0,29.0,8.0,22.0,7.0
207.0,-8.0,3.0,31.0,9.0,23.0,6.0
208.0,-6.0,3.0,33.0,11.0,23.0,5.0
209.0,-4.0,3.0,36.0,14.0,23.0,5.0
210.0,-2.0,3.0,39.0,16.0,24.0,4.0
211.0,0.0,3.0,42.0,11.0,32.0,3.0
212.0,2.0,3.0,39.0,16.0,24.0,4.0
213.0,4.0,3.0,36.0,14.0,23.0,5.0
214.0,6.0,3.0,33.0,11.0,23.0,5.0
215.0,8.0,3.0,31.0,9.0,23.0,6.0
216.0,10.0,3.0,29.0,8.0,22.0,7.0
217.0,12.0,3.0,27.0,7.0,21.0,7.0
218.0,14.0,3.0,25.0,6.0,20.0,7.0
219.0,-13.0,4.0,25.0,7.0,19.0,7.0
220.0,-11.0,4.0,27.0,8.0,20.0,7.0
221.0,-9.0,4.0,29.0,9.0,21.0,7.0
222.0,-7.0,4.0,31.0,11.0,21.0,6.0
223.0,-5.0,4.0,33.0,12.0,22.0,5.0
224.0,-3.0,4.0,36.0,14.0,23.0,5.0
225.0,-1.0,4.0,39.0,13.0,27.0,4.0
226.0,1.0,4.0,39.0,13.0,27.0,4.0
227.0,3.0,4.0,36.0,14.0,23.0,5.0
228.0,5.0,4.0,33.0,12.0,22.0,5.0
229.0,7.0,4.0,31.0,11.0,21.0,6.0
230.0,9.0,4.0,29.0,9.0,21.0,7.0
231.0,11.0,4.0,27.0,8.0,20.0,7.0
232.0,13.0,4.0,25.0,7.0,19.0,7.0
233.0,-12.0,5.0,25.0,7.0,19.0,7.0
234.0,-10.0,5.0,27.0,9.0,19.0,7.0
235.0,-8.0,5.0,29.0,10.0,20.0,6.0
236.0,-6.0,5.0,31.0,11.0,21.0,6.0
237.0,-4.0,5.0,33.0,12.0,22.0,5.0
238.0,-2.0,5.0,36.0,12.0,25.0,5.0
239.0,0.0,5.0,39.0,7.0,33.0,5.0
240.0,2.0,5.0,36.0,12.0,25.0,5.0
241.0,4.0,5.0,33.0,12.0,22.0,5.0
242.0,6.0,5.0,31.0,11.0,21.0,6.0
243.0,8.0,5.0,29.0,10.0,20.0,6.0
244.0,10.0,5.0,27.0,9.0,19.0,7.0
245.0,12.0,5.0,25.0,7.0,19.0,7.0
246.0,-11.0,6.0,25.0,8.0,18.0,7.0
247.0,-9.0,6.0,27.0,9.0,19.0,7.0
248.0,-7.0,6.0,29.0,10.0,20.0,6.0
249.0,-5.0,6.0,31.0,11.0,21.0,6.0
250.0,-3.0,6.0,33.0,11.0,23.0,5.0
251.0,-1.0,6.0,36.0,9.0,28.0,5.0
252.0,1.0,6.0,36.0,9.0,28.0,5.0
253.0,3.0,6.0,33.0,11.0,23.0,5.0
254.0,5.0,6.0,31.0,11.0,21.0,6.0
255.0,7.0,6.0,29.0,10.0,20.0,6.0
256.0,9.0,6.0,27.0,9.0,19.0,7.0
257.0,11.0,6.0,25.0,8.0,18.0,7.0
258.0,-10.0,7.0,25.0,9.0,17.0,7.0
259.0,-8.0,7.0,27.0,10.0,18.0,6.0
260.0,-6.0,7.0,29.0,10.0,20.0,6.0
261.0,-4.0,7.0,31.0,11.0,21.0,6.0
262.0,-2.0,7.0,33.0,9.0,25.0,6.0
263.0,0.0,7.0,36.0,5.0,32.0,6.0
264.0,2.0,7.0,33.0,9.0,25.0,6.0
265.0,4.0,7.0,31.0,11.0,21.0,6.0
266.0,6.0,7.0,29.0,10.0,20.0,6.0
267.0,8.0,7.0,27.0,10.0,18.0,6.0
268.0,10.0,7.0,25.0,9.0,17.0,7.0
269.0,-9.0,8.0,25.0,9.0,17.0,7.0
270.0,-7.0,8.0,27.0,10.0,18.0,6.0
271.0,-5.0,8.0,29.0,10.0,20.0,6.0
272.0,-3.0,8.0,31.0,9.0,23.0,6.0
273.0,-1.0,8.0,33.0,7.0,27.0,6.0
274.0,1.0,8.0,33.0,7.0,27.0,6.0
275.0,3.0,8.0,31.0,9.0,23.0,6.0
276.0,5.0,8.0,29.0,10.0,20.0,6.0
277.0,7.0,8.0,27.0,10.0,18.0,6.0
278.0,9.0,8.0,25.0,9.0,17.0,7.0
279.0,-8.0,9.0,25.0,9.0,17.0,7.0
280.0,-6.0,9.0,27.0,9.0,19.0,7.0
281.0,-4.0,9.0,29.0,9.0,21.0,7.0
282.0,-2.0,9.0,31.0,8.0,24.0,6.0
283.0,0.0,9.0,33.0,4.0,30.0,7.0
284.0,2.0,9.0,31.0,8.0,24.0,6.0
285.0,4.0,9.0,29.0,9.0,21.0,7.0
286.0,6.0,9.0,27.0,9.0,19.0,7.0
287.0,8.0,9.0,25.0,9.0,17.0,7.0
288.0,-7.0,10.0,25.0,9.0,17.0,7.0
289.0,-5.0,10.0,27.0,9.0,19.0,7.0
290.0,-3.0,10.0,29.0,8.0,22.0,7.0
291.0,-1.0,10.0,31.0,6.0,26.0,7.0
292.0,1.0,10.0,31.0,6.0,26.0,7.0
293.0,3.0,10.0,29.0,8.0,22.0,7.0
294.0,5.0,10.0,27.0,9.0,19.0,7.0
295.0,7.0,10.0,25.0,9.0,17.0,7.0
296.0,-6.0,11.0,25.0,8.0,18.0,7.0
297.0,-4.0,11.0,27.0,8.0,20.0,7.0
298.0,-2.0,11.0,29.0,6.0,24.0,7.0
299.0,0.0,11.0,31.0,3.0,29.0,7.0
300.0,2.0,11.0,29.0,6.0,24.0,7.0
301.0,4.0,11.0,27.0,8.0,20.0,7.0
302.0,6.0,11.0,25.0,8.0,18.0,7.0
303.0,-5.0,12.0,25.0,7.0,19.0,7.0
304.0,-3.0,12.0,27.0,7.0,21.0,7.0
305.0,-1.0,12.0,29.0,5.0,25.0,7.0
306.0,1.0,12.0,29.0,5.0,25.0,7.0
307.0,3.0,12.0,27.0,7.0,21.0,7.0
308.0,5.0,12.0,25.0,7.0,19.0,7.0
309.0,-4.0,13.0,25.0,7.0,19.0,7.0
310.0,-2.0,13.0,27.0,5.0,23.0,7.0
311.0,0.0,13.0,29.0,3.0,27.0,8.0
312.0,2.0,13.0,27.0,5.0,23.0,7.0
313.0,4.0,13.0,25.0,7.0,19.0,7.0
314.0,-3.0,14.0,25.0,6.0,20.0,7.0
315.0,-1.0,14.0,27.0,4.0,24.0,8.0
316.0,1.0,14.0,27.0,4.0,24.0,8.0
317.0,3.0,14.0,25.0,6.0,20.0,7.0
318.0,-2.0,15.0,25.0,4.0,22.0,8.0
319.0,0.0,15.0,27.0,2.0,26.0,8.0
320.0,2.0,15.0,25.0,4.0,22.0,8.0
321.0,-1.0,16.0,25.0,3.0,23.0,8.0
322.0,1.0,16.0,25.0,3.0,23.0,8.0
323.0,0.0,17.0,25.0,2.0,24.0,8.0
