node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
177.0,-5.0,-13.0,69.0,19.0,51.0,11.0
178.0,-3.0,-13.0,69.0,15.0,55.0,11.0
179.0,-1.0,-13.0,69.0,10.0,60.0,10.0
180.0,1.0,-13.0,69.0,10.0,60.0,10.0
181.0,3.0,-13.0,69.0,15.0,55.0,11.0
182.0,5.0,-13.0,69.0,19.0,51.0,11.0
183.0,7.0,-13.0,69.0,21.0,49.0,11.0
184.0,9.0,-13.0,69.0,22.0,48.0,12.0
185.0,11.0,-13.0,69.0,22.0,48.0,12.0
186.0,13.0,-13.0,69.0,23.0,47.0,13.0
187.0,13.0,-11.0,69.0,22.0,48.0,12.0
188.0,13.0,-9.0,69.0,22.0,48.0,12.0
189.0,13.0,-7.0,69.0,21.0,49.0,11.0
190.0,13.0,-5.0,69.0,19.0,51.0,11.0
191.0,13.0,-3.0,69.0,15.0,55.0,11.0
192.0,13.0,-1.0,69.0,10.0,60.0,10.0
193.0,15.0,1.0,60.0,7.0,54.0,11.0
194.0,15.0,3.0,60.0,12.0,49.0,11.0
195.0,15.0,5.0,60.0,15.0,46.0,11.0
196.0,15.0,7.0,60.0,17.0,44.0,12.0
197.0,15.0,9.0,60.0,19.0,42.0,12.0
198.0,15.0,11.0,60.0,19.0,42.0,12.0
199.0,15.0,13.0,60.0,19.0,42.0,13.0
200.0,15.0,15.0,60.0,19.0,42.0,13.0
201.0,13.0,15.0,60.0,19.0,42.0,13.0
202.0,11.0,15.0,60.0,19.0,42.0,12.0
203.0,9.0,15.0,60.0,19.0,42.0,12.0
204.0,7.0,15.0,60.0,17.0,44.0,12.0
205.0,5.0,15.0,60.0,15.0,46.0,11.0
206.0,3.0,15.0,60.0,12.0,49.0,11.0
207.0,1.0,15.0,60.0,7.0,54.0,11.0
208.0,-1.0,15.0,60.0,7.0,54.0,11.0
209.0,-3.0,15.0,60.0,12.0,49.0,11.0
210.0,-5.0,15.0,60.0,15.0,46.0,11.0
211.0,-7.0,15.0,60.0,17.0,44.0,12.0
212.0,-9.0,15.0,60.0,19.0,42.0,12.0
213.0,-11.0,15.0,60.0,19.0,42.0,12.0
214.0,-13.0,15.0,60.0,19.0,42.0,13.0
215.0,-15.0,15.0,60.0,19.0,42.0,13.0
216.0,-15.0,13.0,60.0,19.0,42.0,13.0
217.0,-15.0,11.0,60.0,19.0,42.0,12.0
218.0,-15.0,9.0,60.0,19.0,42.0,12.0
219.0,-15.0,7.0,60.0,17.0,44.0,12.0
220.0,-15.0,5.0,60.0,15.0,46.0,11.0
221.0,-15.0,3.0,60.0,12.0,49.0,11.0
222.0,-15.0,1.0,60.0,7.0,54.0,11.0
223.0,-15.0,-1.0,60.0,7.0,54.0,11.0
224.0,-15.0,-3.0,60.0,12.0,49.0,11.0
225.0,-15.0,-5.0,60.0,15.0,46.0,11.0
226.0,-15.0,-7.0,60.0,17.0,44.0,12.0
227.0,-15.0,-9.0,60.0,19.0,42.0,12.0
228.0,-15.0,-11.0,60.0,19.0,42.0,12.0
229.0,-15.0,-13.0,60.0,19.0,42.0,13.0
230.0,-15.0,-15.0,60.0,19.0,42.0,13.0
231.0,-13.0,-15.0,60.0,19.0,42.0,13.0
232.0,-11.0,-15.0,60.0,19.0,42.0,12.0
233.0,-9.0,-15.0,60.0,19.0,42.0,12.0
234.0,-7.0,-15.0,60.0,17.0,44.0,12.0
235.0,-5.0,-15.0,60.0,15.0,46.0,11.0
236.0,-3.0,-15.0,60.0,12.0,49.0,11.0
237.0,-1.0,-15.0,60.0,7.0,54.0,11.0
238.0,1.0,-15.0,60.0,7.0,54.0,11.0
239.0,3.0,-15.0,60.0,12.0,49.0,11.0
240.0,5.0,-15.0,60.0,15.0,46.0,11.0
241.0,7.0,-15.0,60.0,17.0,44.0,12.0
242.0,9.0,-15.0,60.0,19.0,42.0,12.0
243.0,11.0,-15.0,60.0,19.0,42.0,12.0
244.0,13.0,-15.0,60.0,19.0,42.0,13.0
245.0,15.0,-15.0,60.0,19.0,42.0,13.0
246.0,15.0,-13.0,60.0,19.0,42.0,13.0
247.0,15.0,-11.0,60.0,19.0,42.0,12.0
248.0,15.0,-9.0,60.0,19.0,42.0,12.0
249.0,15.0,-7.0,60.0,17.0,44.0,12.0
250.0,15.0,-5.0,60.0,15.0,46.0,11.0
251.0,15.0,-3.0,60.0,12.0,49.0,11.0
252.0,15.0,-1.0,60.0,7.0,54.0,11.0
253.0,17.0,1.0,52.0,6.0,47.0,11.0
254.0,17.0,3.0,52.0,10.0,43.0,11.0
255.0,17.0,5.0,52.0,12.0,41.0,11.0
256.0,17.0,7.0,52.0,14.0,39.0,12.0
257.0,17.0,9.0,52.0,15.0,38.0,12.0
258.0,17.0,11.0,52.0,16.0,37.0,12.0
259.0,17.0,13.0,52.0,17.0,36.0,12.0
260.0,17.0,15.0,52.0,17.0,36.0,12.0
261.0,17.0,17.0,52.0,17.0,36.0,13.0
262.0,15.0,17.0,52.0,17.0,36.0,12.0
263.0,13.0,17.0,52.0,17.0,36.0,12.0
264.0,11.0,17.0,52.0,16.0,37.0,12.0
265.0,9.0,17.0,52.0,15.0,38.0,12.0
266.0,7.0,17.0,52.0,14.0,39.0,12.0
267.0,5.0,17.0,52.0,12.0,41.0,11.0
268.0,3.0,17.0,52.0,10.0,43.0,11.0
269.0,1.0,17.0,52.0,6.0,47.0,11.0
270.0,-1.0,17.0,52.0,6.0,47.0,11.0
271.0,-3.0,17.0,52.0,10.0,43.0,11.0
272.0,-5.0,17.0,52.0,12.0,41.0,11.0
273.0,-7.0,17.0,52.0,14.0,39.0,12.0
274.0,-9.0,17.0,52.0,15.0,38.0,12.0
275.0,-11.0,17.0,52.0,16.0,37.0,12.0
276.0,-13.0,17.0,52.0,17.0,36.0,12.0
277.0,-15.0,17.0,52.0,17.0,36.0,12.0
278.0,-17.0,17.0,52.0,17.0,36.0,13.0
279.0,-17.0,15.0,52.0,17.0,36.0,12.0
280.0,-17.0,13.0,52.0,17.0,36.0,12.0
281.0,-17.0,11.0,52.0,16.0,37.0,12.0
282.0,-17.0,9.0,52.0,15.0,38.0,12.0
283.0,-17.0,7.0,52.0,14.0,39.0,12.0
284.0,-17.0,5.0,52.0,12.0,41.0,11.0
285.0,-17.0,3.0,52.0,10.0,43.0,11.0
286.0,-17.0,1.0,52.0,6.0,47.0,11.0
287.0,-17.0,-1.0,52.0,6.0,47.0,11.0
288.0,-17.0,-3.0,52.0,10.0,43.0,11.0
289.0,-17.0,-5.0,52.0,12.0,41.0,11.0
290.0,-17.0,-7.0,52.0,14.0,39.0,12.0
291.0,-17.0,-9.0,52.0,15.0,38.0,12.0
292.0,-17.0,-11.0,52.0,16.0,37.0,12.0
293.0,-17.0,-13.0,52.0,17.0,36.0,12.0
294.0,-17.0,-15.0,52.0,17.0,36.0,12.0
295.0,-17.0,-17.0,52.0,17.0,36.0,13.0
296.0,-15.0,-17.0,52.0,17.0,36.0,12.0
297.0,-13.0,-17.0,52.0,17.0,36.0,12.0
298.0,-11.0,-17.0,52.0,16.0,37.0,12.0
299.0,-9.0,-17.0,52.0,15.0,38.0,12.0
300.0,-7.0,-17.0,52.0,14.0,39.0,12.0
301.0,-5.0,-17.0,52.0,12.0,41.0,11.0
302.0,-3.0,-17.0,52.0,10.0,43.0,11.0
303.0,-1.0,-17.0,52.0,6.0,47.0,11.0
304.0,1.0,-17.0,52.0,6.0,47.0,11.0
305.0,3.0,-17.0,52.0,10.0,43.0,11.0
306.0,5.0,-17.0,52.0,12.0,41.0,11.0
307.0,7.0,-17.0,52.0,14.0,39.0,12.0
308.0,9.0,-17.0,52.0,15.0,38.0,12.0
309.0,11.0,-17.0,52.0,16.0,37.0,12.0
310.0,13.0,-17.0,52.0,17.0,36.0,12.0
311.0,15.0,-17.0,52.0,17.0,36.0,12.0
312.0,17.0,-17.0,52.0,17.0,36.0,13.0
313.0,17.0,-15.0,52.0,17.0,36.0,12.0
314.0,17.0,-13.0,52.0,17.0,36.0,12.0
315.0,17.0,-11.0,52.0,16.0,37.0,12.0
316.0,17.0,-9.0,52.0,15.0,38.0,12.0
317.0,17.0,-7.0,52.0,14.0,39.0,12.0
318.0,17.0,-5.0,52.0,12.0,41.0,11.0
319.0,17.0,-3.0,52.0,10.0,43.0,11.0
320.0,17.0,-1.0,52.0,6.0,47.0,11.0
321.0,19.0,1.0,47.0,5.0,43.0,11.0
322.0,19.0,3.0,47.0,8.0,40.0,11.0
323.0,19.0,5.0,47.0,11.0,37.0,11.0
324.0,19.0,7.0,47.0,12.0,36.0,12.0
325.0,19.0,9.0,47.0,13.0,35.0,12.0
326.0,19.0,11.0,47.0,14.0,34.0,12.0
327.0,19.0,13.0,47.0,15.0,33.0,12.0
328.0,19.0,15.0,47.0,15.0,33.0,12.0
329.0,19.0,17.0,47.0,15.0,33.0,12.0
330.0,19.0,19.0,47.0,15.0,33.0,13.0
331.0,17.0,19.0,47.0,15.0,33.0,12.0
332.0,15.0,19.0,47.0,15.0,33.0,12.0
333.0,13.0,19.0,47.0,15.0,33.0,12.0
334.0,11.0,19.0,47.0,14.0,34.0,12.0
335.0,9.0,19.0,47.0,13.0,35.0,12.0
336.0,7.0,19.0,47.0,12.0,36.0,12.0
337.0,5.0,19.0,47.0,11.0,37.0,11.0
338.0,3.0,19.0,47.0,8.0,40.0,11.0
339.0,1.0,19.0,47.0,5.0,43.0,11.0
340.0,-1.0,19.0,47.0,5.0,43.0,11.0
341.0,-3.0,19.0,47.0,8.0,40.0,11.0
342.0,-5.0,19.0,47.0,11.0,37.0,11.0
343.0,-7.0,19.0,47.0,12.0,36.0,12.0
344.0,-9.0,19.0,47.0,13.0,35.0,12.0
345.0,-11.0,19.0,47.0,14.0,34.0,12.0
346.0,-13.0,19.0,47.0,15.0,33.0,12.0
347.0,-15.0,19.0,47.0,15.0,33.0,12.0
348.0,-17.0,19.0,47.0,15.0,33.0,12.0
349.0,-19.0,19.0,47.0,15.0,33.0,13.0
350.0,-19.0,17.0,47.0,15.0,33.0,12.0
351.0,-19.0,15.0,47.0,15.0,33.0,12.0
352.0,-19.0,13.0,47.0,15.0,33.0,12.0
353.0,-19.0,11.0,47.0,14.0,34.0,12.0
354.0,-19.0,9.0,47.0,13.0,35.0,12.0
355.0,-19.0,7.0,47.0,12.0,36.0,12.0
356.0,-19.0,5.0,47.0,11.0,37.0,11.0
357.0,-19.0,3.0,47.0,8.0,40.0,11.0
358.0,-19.0,1.0,47.0,5.0,43.0,11.0
359.0,-19.0,-1.0,47.0,5.0,43.0,11.0
360.0,-19.0,-3.0,47.0,8.0,40.0,11.0
361.0,-19.0,-5.0,47.0,11.0,37.0,11.0
362.0,-19.0,-7.0,47.0,12.0,36.0,12.0
363.0,-19.0,-9.0,47.0,13.0,35.0,12.0
364.0,-19.0,-11.0,47.0,14.0,34.0,12.0
365.0,-19.0,-13.0,47.0,15.0,33.0,12.0
366.0,-19.0,-15.0,47.0,15.0,33.0,12.0
367.0,-19.0,-17.0,47.0,15.0,33.0,12.0
368.0,-19.0,-19.0,47.0,15.0,33.0,13.0
369.0,-17.0,-19.0,47.0,15.0,33.0,12.0
370.0,-15.0,-19.0,47.0,15.0,33.0,12.0
371.0,-13.0,-19.0,47.0,15.0,33.0,12.0
372.0,-11.0,-19.0,47.0,14.0,34.0,12.0
373.0,-9.0,-19.0,47.0,13.0,35.0,12.0
374.0,-7.0,-19.0,47.0,12.0,36.0,12.0
375.0,-5.0,-19.0,47.0,11.0,37.0,11.0
376.0,-3.0,-19.0,47.0,8.0,40.0,11.0
377.0,-1.0,-19.0,47.0,5.0,43.0,11.0
378.0,1.0,-19.0,47.0,5.0,43.0,11.0
379.0,3.0,-19.0,47.0,8.0,40.0,11.0
380.0,5.0,-19.0,47.0,11.0,37.0,11.0
381.0,7.0,-19.0,47.0,12.0,36.0,12.0
382.0,9.0,-19.0,47.0,13.0,35.0,12.0
383.0,11.0,-19.0,47.0,14.0,34.0,12.0
384.0,13.0,-19.0,47.0,15.0,33.0,12.0
385.0,15.0,-19.0,47.0,15.0,33.0,12.0
386.0,17.0,-19.0,47.0,15.0,33.0,12.0
387.0,19.0,-19.0,47.0,15.0,33.0,13.0
388.0,19.0,-17.0,47.0,15.0,33.0,12.0
389.0,19.0,-15.0,47.0,15.0,33.0,12.0
390.0,19.0,-13.0,47.0,15.0,33.0,12.0
391.0,19.0,-11.0,47.0,14.0,34.0,12.0
392.0,19.0,-9.0,47.0,13.0,35.0,12.0
393.0,19.0,-7.0,47.0,12.0,36.0,12.0
394.0,19.0,-5.0,47.0,11.0,37.0,11.0
395.0,19.0,-3.0,47.0,8.0,40.0,11.0
396.0,19.0,-1.0,47.0,5.0,43.0,11.0
397.0,21.0,1.0,42.0,4.0,39.0,11.0
398.0,21.0,3.0,42.0,7.0,36.0,11.0
399.0,21.0,5.0,42.0,9.0,34.0,11.0
400.0,21.0,7.0,42.0,10.0,33.0,11.0
401.0,21.0,9.0,42.0,12.0,31.0,11.0
402.0,21.0,11.0,42.0,12.0,31.0,12.0
403.0,21.0,13.0,42.0,13.0,30.0,12.0
404.0,21.0,15.0,42.0,13.0,30.0,12.0
405.0,21.0,17.0,42.0,13.0,30.0,12.0
406.0,21.0,19.0,42.0,13.0,30.0,12.0
407.0,21.0,21.0,42.0,13.0,30.0,12.0
408.0,19.0,21.0,42.0,13.0,30.0,12.0
409.0,17.0,21.0,42.0,13.0,30.0,12.0
410.0,15.0,21.0,42.0,13.0,30.0,12.0
411.0,13.0,21.0,42.0,13.0,30.0,12.0
412.0,11.0,21.0,42.0,12.0,31.0,12.0
413.0,9.0,21.0,42.0,12.0,31.0,11.0
414.0,7.0,21.0,42.0,10.0,33.0,11.0
415.0,5.0,21.0,42.0,9.0,34.0,11.0
416.0,3.0,21.0,42.0,7.0,36.0,11.0
417.0,1.0,21.0,42.0,4.0,39.0,11.0
418.0,-1.0,21.0,42.0,4.0,39.0,11.0
419.0,-3.0,21.0,42.0,7.0,36.0,11.0
420.0,-5.0,21.0,42.0,9.0,34.0,11.0
421.0,-7.0,21.0,42.0,10.0,33.0,11.0
422.0,-9.0,21.0,42.0,12.0,31.0,11.0
423.0,-11.0,21.0,42.0,12.0,31.0,12.0
424.0,-13.0,21.0,42.0,13.0,30.0,12.0
425.0,-15.0,21.0,42.0,13.0,30.0,12.0
426.0,-17.0,21.0,42.0,13.0,30.0,12.0
427.0,-19.0,21.0,42.0,13.0,30.0,12.0
428.0,-21.0,21.0,42.0,13.0,30.0,12.0
429.0,-21.0,19.0,42.0,13.0,30.0,12.0
430.0,-21.0,17.0,42.0,13.0,30.0,12.0
431.0,-21.0,15.0,42.0,13.0,30.0,12.0
432.0,-21.0,13.0,42.0,13.0,30.0,12.0
433.0,-21.0,11.0,42.0,12.0,31.0,12.0
434.0,-21.0,9.0,42.0,12.0,31.0,11.0
435.0,-21.0,7.0,42.0,10.0,33.0,11.0
436.0,-21.0,5.0,42.0,9.0,34.0,11.0
437.0,-21.0,3.0,42.0,7.0,36.0,11.0
438.0,-21.0,1.0,42.0,4.0,39.0,11.0
439.0,-21.0,-1.0,42.0,4.0,39.0,11.0
440.0,-21.0,-3.0,42.0,7.0,36.0,11.0
441.0,-21.0,-5.0,42.0,9.0,34.0,11.0
442.0,-21.0,-7.0,42.0,10.0,33.0,11.0
443.0,-21.0,-9.0,42.0,12.0,31.0,11.0
444.0,-21.0,-11.0,42.0,12.0,31.0,12.0
445.0,-21.0,-13.0,42.0,13.0,30.0,12.0
446.0,-21.0,-15.0,42.0,13.0,30.0,12.0
447.0,-21.0,-17.0,42.0,13.0,30.0,12.0
448.0,-21.0,-19.0,42.0,13.0,30.0,12.0
449.0,-21.0,-21.0,42.0,13.0,30.0,12.0
450.0,-19.0,-21.0,42.0,13.0,30.0,12.0
451.0,-17.0,-21.0,42.0,13.0,30.0,12.0
452.0,-15.0,-21.0,42.0,13.0,30.0,12.0
453.0,-13.0,-21.0,42.0,13.0,30.0,12.0
454.0,-11.0,-21.0,42.0,12.0,31.0,12.0
455.0,-9.0,-21.0,42.0,12.0,31.0,11.0
456.0,-7.0,-21.0,42.0,10.0,33.0,11.0
457.0,-5.0,-21.0,42.0,9.0,34.0,11.0
458.0,-3.0,-21.0,42.0,7.0,36.0,11.0
459.0,-1.0,-21.0,42.0,4.0,39.0,11.0
460.0,1.0,-21.0,42.0,4.0,39.0,11.0
461.0,3.0,-21.0,42.0,7.0,36.0,11.0
462.0,5.0,-21.0,42.0,9.0,34.0,11.0
463.0,7.0,-21.0,42.0,10.0,33.0,11.0
464.0,9.0,-21.0,42.0,12.0,31.0,11.0
465.0,11.0,-21.0,42.0,12.0,31.0,12.0
466.0,13.0,-21.0,42.0,13.0,30.0,12.0
467.0,15.0,-21.0,42.0,13.0,30.0,12.0
468.0,17.0,-21.0,42.0,13.0,30.0,12.0
469.0,19.0,-21.0,42.0,13.0,30.0,12.0
470.0,21.0,-21.0,42.0,13.0,30.0,12.0
471.0,21.0,-19.0,42.0,13.0,30.0,12.0
472.0,21.0,-17.0,42.0,13.0,30.0,12.0
473.0,21.0,-15.0,42.0,13.0,30.0,12.0
474.0,21.0,-13.0,42.0,13.0,30.0,12.0
475.0,21.0,-11.0,42.0,12.0,31.0,12.0
476.0,21.0,-9.0,42.0,12.0,31.0,11.0
477.0,21.0,-7.0,42.0,10.0,33.0,11.0
478.0,21.0,-5.0,42.0,9.0,34.0,11.0
479.0,21.0,-3.0,42.0,7.0,36.0,11.0
