node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
39.0,-2.0,-11.0,81.0,17.0,65.0,10.0
40.0,0.0,-11.0,100.0,9.0,92.0,10.0
41.0,2.0,-11.0,81.0,17.0,65.0,10.0
42.0,4.0,-11.0,69.0,19.0,51.0,10.0
43.0,6.0,-11.0,60.0,19.0,42.0,9.0
44.0,8.0,-11.0,52.0,17.0,36.0,10.0
45.0,-9.0,-10.0,47.0,16.0,32.0,9.0
46.0,-7.0,-10.0,52.0,17.0,36.0,9.0
47.0,-5.0,-10.0,60.0,19.0,42.0,9.0
48.0,-3.0,-10.0,69.0,18.0,52.0,9.0
49.0,-1.0,-10.0,81.0,14.0,68.0,9.0
50.0,1.0,-10.0,81.0,14.0,68.0,9.0
51.0,3.0,-10.0,69.0,18.0,52.0,9.0
52.0,5.0,-10.0,60.0,19.0,42.0,9.0
53.0,7.0,-10.0,52.0,17.0,36.0,9.0
54.0,9.0,-10.0,47.0,16.0,32.0,9.0
55.0,-10.0,-9.0,42.0,14.0,29.0,9.0
56.0,-8.0,-9.0,47.0,16.0,32.0,9.0
57.0,-6.0,-9.0,52.0,17.0,36.0,8.0
58.0,-4.0,-9.0,60.0,18.0,43.0,8.0
59.0,-2.0,-9.0,69.0,16.0,54.0,8.0
60.0,0.0,-9.0,81.0,9.0,73.0,8.0
61.0,2.0,-9.0,69.0,16.0,54.0,8.0
62.0,4.0,-9.0,60.0,18.0,43.0,8.0
63.0,6.0,-9.0,52.0,17.0,36.0,8.0
64.0,8.0,-9.0,47.0,16.0,32.0,9.0
65.0,10.0,-9.0,42.0,14.0,29.0,9.0
66.0,-11.0,-8.0,39.0,13.0,27.0,9.0
67.0,-9.0,-8.0,42.0,14.0,29.0,8.0
68.0,-7.0,-8.0,47.0,16.0,32.0,8.0
69.0,-5.0,-8.0,52.0,17.0,36.0,8.0
70.0,-3.0,-8.0,60.0,18.0,43.0,7.0
71.0,-1.0,-8.0,69.0,14.0,56.0,7.0
72.0,1.0,-8.0,69.0,14.0,56.0,7.0
73.0,3.0,-8.0,60.0,18.0,43.0,7.0
74.0,5.0,-8.0,52.0,17.0,36.0,8.0
75.0,7.0,-8.0,47.0,16.0,32.0,8.0
76.0,9.0,-8.0,42.0,14.0,29.0,8.0
77.0,11.0,-8.0,39.0,13.0,27.0,9.0
78.0,-12.0,-7.0,36.0,11.0,26.0,9.0
79.0,-10.0,-7.0,39.0,13.0,27.0,8.0
80.0,-8.0,-7.0,42.0,15.0,28.0,8.0
81.0,-6.0,-7.0,47.0,17.0,31.0,7.0
82.0,-4.0,-7.0,52.0,18.0,35.0,7.0
83.0,-2.0,-7.0,60.0,17.0,44.0,7.0
84.0,0.0,-7.0,69.0,9.0,61.0,7.0
85.0,2.0,-7.0,60.0,17.0,44.0,7.0
86.0,4.0,-7.0,52.0,18.0,35.0,7.0
87.0,6.0,-7.0,47.0,17.0,31.0,7.0
88.0,8.0,-7.0,42.0,15.0,28.0,8.0
89.0,10.0,-7.0,39.0,13.0,27.0,8.0
90.0,12.0,-7.0,36.0,11.0,26.0,9.0
91.0,-13.0,-6.0,33.0,10.0,24.0,8.0
92.0,-11.0,-6.0,36.0,11.0,26.0,8.0
93.0,-9.0,-6.0,39.0,13.0,27.0,8.0
94.0,-7.0,-6.0,42.0,15.0,28.0,7.0
95.0,-5.0,-6.0,47.0,17.0,31.0,6.0
96.0,-3.0,-6.0,52.0,18.0,35.0,6.0
97.0,-1.0,-6.0,60.0,15.0,46.0,6.0
98.0,1.0,-6.0,60.0,15.0,46.0,6.0
99.0,3.0,-6.0,52.0,18.0,35.0,6.0
100.0,5.0,-6.0,47.0,17.0,31.0,6.0
101.0,7.0,-6.0,42.0,15.0,28.0,7.0
102.0,9.0,-6.0,39.0,13.0,27.0,8.0
103.0,11.0,-6.0,36.0,11.0,26.0,8.0
104.0,13.0,-6.0,33.0,10.0,24.0,8.0
105.0,-14.0,-5.0,31.0,8.0,24.0,8.0
106.0,-12.0,-5.0,33.0,10.0,24.0,8.0
107.0,-10.0,-5.0,36.0,11.0,26.0,8.0
108.0,-8.0,-5.0,39.0,13.0,27.0,7.0
109.0,-6.0,-5.0,42.0,15.0,28.0,6.0
110.0,-4.0,-5.0,47.0,17.0,31.0,6.0
111.0,-2.0,-5.0,52.0,17.0,36.0,5.0
112.0,0.0,-5.0,60.0,10.0,50.0,5.0
113.0,2.0,-5.0,52.0,17.0,36.0,5.0
114.0,4.0,-5.0,47.0,17.0,31.0,6.0
115.0,6.0,-5.0,42.0,15.0,28.0,6.0
116.0,8.0,-5.0,39.0,13.0,27.0,7.0
117.0,10.0,-5.0,36.0,11.0,26.0,8.0
118.0,12.0,-5.0,33.0,10.0,24.0,8.0
119.0,14.0,-5.0,31.0,8.0,24.0,8.0
120.0,-15.0,-4.0,29.0,7.0,23.0,8.0
121.0,-13.0,-4.0,31.0,8.0,24.0,8.0
122.0,-11.0,-4.0,33.0,9.0,25.0,8.0
123.0,-9.0,-4.0,36.0,11.0,26.0,7.0
124.0,-7.0,-4.0,39.0,13.0,27.0,6.0
125.0,-5.0,-4.0,42.0,16.0,27.0,5.0
126.0,-3.0,-4.0,47.0,18.0,30.0,5.0
127.0,-1.0,-4.0,52.0,17.0,36.0,4.0
128.0,1.0,-4.0,52.0,17.0,36.0,4.0
129.0,3.0,-4.0,47.0,18.0,30.0,5.0
130.0,5.0,-4.0,42.0,16.0,27.0,5.0
131.0,7.0,-4.0,39.0,13.0,27.0,6.0
132.0,9.0,-4.0,36.0,11.0,26.0,7.0
133.0,11.0,-4.0,33.0,9.0,25.0,8.0
134.0,13.0,-4.0,31.0,8.0,24.0,8.0
135.0,15.0,-4.0,29.0,7.0,23.0,8.0
136.0,-16.0,-3.0,27.0,6.0,22.0,8.0
137.0,-14.0,-3.0,29.0,6.0,24.0,8.0
138.0,-12.0,-3.0,31.0,8.0,24.0,7.0
139.0,-10.0,-3.0,33.0,9.0,25.0,7.0
140.0,-8.0,-3.0,36.0,11.0,26.0,6.0
141.0,-6.0,-3.0,39.0,13.0,27.0,6.0
142.0,-4.0,-3.0,42.0,16.0,27.0,5.0
143.0,-2.0,-3.0,47.0,19.0,29.0,4.0
144.0,0.0,-3.0,52.0,13.0,39.0,3.0
145.0,2.0,-3.0,47.0,19.0,29.0,4.0
146.0,4.0,-3.0,42.0,16.0,27.0,5.0
147.0,6.0,-3.0,39.0,13.0,27.0,6.0
148.0,8.0,-3.0,36.0,11.0,26.0,6.0
149.0,10.0,-3.0,33.0,9.0,25.0,7.0
150.0,12.0,-3.0,31.0,8.0,24.0,7.0
151.0,14.0,-3.0,29.0,6.0,24.0,8.0
152.0,16.0,-3.0,27.0,6.0,22.0,8.0
153.0,-17.0,-2.0,25.0,4.0,22.0,8.0
154.0,-15.0,-2.0,27.0,5.0,23.0,8.0
155.0,-13.0,-2.0,29.0,6.0,24.0,8.0
156.0,-11.0,-2.0,31.0,7.0,25.0,7.0
157.0,-9.0,-2.0,33.0,8.0,26.0,7.0
158.0,-7.0,-2.0,36.0,10.0,27.0,6.0
159.0,-5.0,-2.0,39.0,13.0,27.0,5.0
160.0,-3.0,-2.0,42.0,17.0,26.0,4.0
161.0,-1.0,-2.0,47.0,21.0,27.0,3.0
162.0,1.0,-2.0,47.0,21.0,27.0,3.0
163.0,3.0,-2.0,42.0,17.0,26.0,4.0
164.0,5.0,-2.0,39.0,13.0,27.0,5.0
165.0,7.0,-2.0,36.0,10.0,27.0,6.0
166.0,9.0,-2.0,33.0,8.0,26.0,7.0
167.0,11.0,-2.0,31.0,7.0,25.0,7.0
168.0,13.0,-2.0,29.0,6.0,24.0,8.0
169.0,15.0,-2.0,27.0,5.0,23.0,8.0
170.0,17.0,-2.0,25.0,4.0,22.0,8.0
171.0,-18.0,-1.0,24.0,3.0,22.0,7.0
172.0,-16.0,-1.0,25.0,3.0,23.0,8.0
173.0,-14.0,-1.0,27.0,4.0,24.0,8.0
174.0,-12.0,-1.0,29.0,5.0,25.0,7.0
175.0,-10.0,-1.0,31.0,6.0,26.0,7.0
176.0,-8.0,-1.0,33.0,7.0,27.0,6.0
177.0,-6.0,-1.0,36.0,9.0,28.0,5.0
178.0,-4.0,-1.0,39.0,13.0,27.0,4.0
179.0,-2.0,-1.0,42.0,19.0,24.0,3.0
180.0,0.0,-1.0,47.0,24.0,24.0,1.0
181.0,2.0,-1.0,42.0,19.0,24.0,3.0
182.0,4.0,-1.0,39.0,13.0,27.0,4.0
183.0,6.0,-1.0,36.0,9.0,28.0,5.0
184.0,8.0,-1.0,33.0,7.0,27.0,6.0
185.0,10.0,-1.0,31.0,6.0,26.0,7.0
186.0,12.0,-1.0,29.0,5.0,25.0,7.0
187.0,14.0,-1.0,27.0,4.0,24.0,8.0
188.0,16.0,-1.0,25.0,3.0,23.0,8.0
189.0,18.0,-1.0,24.0,3.0,22.0,7.0
190.0,-19.0,0.0,23.0,2.0,22.0,7.0
191.0,-17.0,0.0,24.0,2.0,23.0,7.0
192.0,-15.0,0.0,25.0,2.0,24.0,7.0
193.0,-13.0,0.0,27.0,2.0,26.0,7.0
194.0,-11.0,0.0,29.0,3.0,27.0,7.0
195.0,-9.0,0.0,31.0,4.0,28.0,6.0
196.0,-7.0,0.0,33.0,5.0,29.0,6.0
197.0,-5.0,0.0,36.0,6.0,30.0,5.0
198.0,-3.0,0.0,39.0,10.0,30.0,3.0
199.0,-1.0,0.0,42.0,21.0,21.0,1.0
200.0,1.0,0.0,42.0,21.0,21.0,1.0
201.0,3.0,0.0,39.0,10.0,30.0,3.0
202.0,5.0,0.0,36.0,6.0,30.0,5.0
203.0,7.0,0.0,33.0,5.0,29.0,6.0
204.0,9.0,0.0,31.0,4.0,28.0,6.0
205.0,11.0,0.0,29.0,3.0,27.0,7.0
206.0,13.0,0.0,27.0,2.0,26.0,7.0
207.0,15.0,0.0,25.0,2.0,24.0,7.0
208.0,17.0,0.0,24.0,2.0,23.0,7.0
209.0,19.0,0.0,23.0,2.0,22.0,7.0
210.0,-18.0,1.0,23.0,3.0,21.0,7.0
211.0,-16.0,1.0,24.0,3.0,22.0,7.0
212.0,-14.0,1.0,25.0,4.0,22.0,7.0
213.0,-12.0,1.0,27.0,4.0,24.0,7.0
214.0,-10.0,1.0,29.0,5.0,25.0,7.0
215.0,-8.0,1.0,31.0,7.0,25.0,6.0
216.0,-6.0,1.0,33.0,8.0,26.0,5.0
217.0,-4.0,1.0,36.0,12.0,25.0,4.0
218.0,-2.0,1.0,39.0,18.0,22.0,3.0
219.0,0.0,1.0,42.0,21.0,21.0,1.0
220.0,2.0,1.0,39.0,18.0,22.0,3.0
221.0,4.0,1.0,36.0,12.0,25.0,4.0
222.0,6.0,1.0,33.0,8.0,26.0,5.0
223.0,8.0,1.0,31.0,7.0,25.0,6.0
224.0,10.0,1.0,29.0,5.0,25.0,7.0
225.0,12.0,1.0,27.0,4.0,24.0,7.0
226.0,14.0,1.0,25.0,4.0,22.0,7.0
227.0,16.0,1.0,24.0,3.0,22.0,7.0
228.0,18.0,1.0,23.0,3.0,21.0,7.0
229.0,-17.0,2.0,23.0,4.0,20.0,7.0
230.0,-15.0,2.0,24.0,4.0,21.0,7.0
231.0,-13.0,2.0,25.0,5.0,21.0,7.0
232.0,-11.0,2.0,27.0,6.0,22.0,7.0
233.0,-9.0,2.0,29.0,7.0,23.0,6.0
234.0,-7.0,2.0,31.0,9.0,23.0,6.0
235.0,-5.0,2.0,33.0,11.0,23.0,5.0
236.0,-3.0,2.0,36.0,15.0,22.0,4.0
237.0,-1.0,2.0,39.0,18.0,22.0,3.0
238.0,1.0,2.0,39.0,18.0,22.0,3.0
239.0,3.0,2.0,36.0,15.0,22.0,4.0
240.0,5.0,2.0,33.0,11.0,23.0,5.0
241.0,7.0,2.0,31.0,9.0,23.0,6.0
242.0,9.0,2.0,29.0,7.0,23.0,6.0
243.0,11.0,2.0,27.0,6.0,22.0,7.0
244.0,13.0,2.0,25.0,5.0,21.0,7.0
245.0,15.0,2.0,24.0,4.0,21.0,7.0
246.0,17.0,2.0,23.0,4.0,20.0,7.0
247.0,-16.0,3.0,23.0,5.0,19.0,7.0
248.0,-14.0,3.0,24.0,5.0,20.0,7.0
249.0,-12.0,3.0,25.0,6.0,20.0,7.0
250.0,-10.0,3.0,27.0,7.0,21.0,7.0
251.0,-8.0,3.0,29.0,9.0,21.0,6.0
252.0,-6.0,3.0,31.0,11.0,21.0,5.0
253.0,-4.0,3.0,33.0,13.0,21.0,4.0
254.0,-2.0,3.0,36.0,15.0,22.0,4.0
255.0,0.0,3.0,39.0,10.0,30.0,3.0
256.0,2.0,3.0,36.0,15.0,22.0,4.0
257.0,4.0,3.0,33.0,13.0,21.0,4.0
258.0,6.0,3.0,31.0,11.0,21.0,5.0
259.0,8.0,3.0,29.0,9.0,21.0,6.0
260.0,10.0,3.0,27.0,7.0,21.0,7.0
261.0,12.0,3.0,25.0,6.0,20.0,7.0
262.0,14.0,3.0,24.0,5.0,20.0,7.0
263.0,16.0,3.0,23.0,5.0,19.0,7.0
264.0,-15.0,4.0,23.0,6.0,18.0,7.0
265.0,-13.0,4.0,24.0,6.0,19.0,7.0
266.0,-11.0,4.0,25.0,7.0,19.0,7.0
267.0,-9.0,4.0,27.0,9.0,19.0,6.0
268.0,-7.0,4.0,29.0,10.0,20.0,6.0
269.0,-5.0,4.0,31.0,12.0,20.0,5.0
270.0,-3.0,4.0,33.0,13.0,21.0,4.0
271.0,-1.0,4.0,36.0,12.0,25.0,4.0
272.0,1.0,4.0,36.0,12.0,25.0,4.0
273.0,3.0,4.0,33.0,13.0,21.0,4.0
274.0,5.0,4.0,31.0,12.0,20.0,5.0
275.0,7.0,4.0,29.0,10.0,20.0,6.0
276.0,9.0,4.0,27.0,9.0,19.0,6.0
277.0,11.0,4.0,25.0,7.0,19.0,7.0
278.0,13.0,4.0,24.0,6.0,19.0,7.0
279.0,15.0,4.0,23.0,6.0,18.0,7.0
280.0,-14.0,5.0,23.0,6.0,18.0,7.0
281.0,-12.0,5.0,24.0,7.0,18.0,7.0
282.0,-10.0,5.0,25.0,8.0,18.0,6.0
283.0,-8.0,5.0,27.0,9.0,19.0,6.0
284.0,-6.0,5.0,29.0,11.0,19.0,6.0
285.0,-4.0,5.0,31.0,12.0,20.0,5.0
286.0,-2.0,5.0,33.0,11.0,23.0,5.0
287.0,0.0,5.0,36.0,6.0,30.0,5.0
288.0,2.0,5.0,33.0,11.0,23.0,5.0
289.0,4.0,5.0,31.0,12.0,20.0,5.0
290.0,6.0,5.0,29.0,11.0,19.0,6.0
291.0,8.0,5.0,27.0,9.0,19.0,6.0
292.0,10.0,5.0,25.0,8.0,18.0,6.0
293.0,12.0,5.0,24.0,7.0,18.0,7.0
294.0,14.0,5.0,23.0,6.0,18.0,7.0
295.0,-13.0,6.0,23.0,7.0,17.0,7.0
296.0,-11.0,6.0,24.0,8.0,17.0,7.0
297.0,-9.0,6.0,25.0,9.0,17.0,6.0
298.0,-7.0,6.0,27.0,10.0,18.0,6.0
299.0,-5.0,6.0,29.0,11.0,19.0,6.0
300.0,-3.0,6.0,31.0,11.0,21.0,5.0
301.0,-1.0,6.0,33.0,8.0,26.0,5.0
302.0,1.0,6.0,33.0,8.0,26.0,5.0
303.0,3.0,6.0,31.0,11.0,21.0,5.0
304.0,5.0,6.0,29.0,11.0,19.0,6.0
305.0,7.0,6.0,27.0,10.0,18.0,6.0
306.0,9.0,6.0,25.0,9.0,17.0,6.0
307.0,11.0,6.0,24.0,8.0,17.0,7.0
308.0,13.0,6.0,23.0,7.0,17.0,7.0
309.0,-12.0,7.0,23.0,8.0,16.0,7.0
310.0,-10.0,7.0,24.0,8.0,17.0,7.0
311.0,-8.0,7.0,25.0,9.0,17.0,6.0
312.0,-6.0,7.0,27.0,10.0,18.0,6.0
313.0,-4.0,7.0,29.0,10.0,20.0,6.0
314.0,-2.0,7.0,31.0,9.0,23.0,6.0
315.0,0.0,7.0,33.0,5.0,29.0,6.0
316.0,2.0,7.0,31.0,9.0,23.0,6.0
317.0,4.0,7.0,29.0,10.0,20.0,6.0
318.0,6.0,7.0,27.0,10.0,18.0,6.0
319.0,8.0,7.0,25.0,9.0,17.0,6.0
320.0,10.0,7.0,24.0,8.0,17.0,7.0
321.0,12.0,7.0,23.0,8.0,16.0,7.0
322.0,-11.0,8.0,23.0,8.0,16.0,7.0
323.0,-9.0,8.0,24.0,8.0,17.0,7.0
324.0,-7.0,8.0,25.0,9.0,17.0,6.0
325.0,-5.0,8.0,27.0,9.0,19.0,6.0
326.0,-3.0,8.0,29.0,9.0,21.0,6.0
327.0,-1.0,8.0,31.0,7.0,25.0,6.0
328.0,1.0,8.0,31.0,7.0,25.0,6.0
329.0,3.0,8.0,29.0,9.0,21.0,6.0
330.0,5.0,8.0,27.0,9.0,19.0,6.0
331.0,7.0,8.0,25.0,9.0,17.0,6.0
332.0,9.0,8.0,24.0,8.0,17.0,7.0
333.0,11.0,8.0,23.0,8.0,16.0,7.0
334.0,-10.0,9.0,23.0,8.0,16.0,7.0
335.0,-8.0,9.0,24.0,8.0,17.0,7.0
336.0,-6.0,9.0,25.0,9.0,17.0,6.0
337.0,-4.0,9.0,27.0,9.0,19.0,6.0
338.0,-2.0,9.0,29.0,7.0,23.0,6.0
339.0,0.0,9.0,31.0,4.0,28.0,6.0
340.0,2.0,9.0,29.0,7.0,23.0,6.0
341.0,4.0,9.0,27.0,9.0,19.0,6.0
342.0,6.0,9.0,25.0,9.0,17.0,6.0
343.0,8.0,9.0,24.0,8.0,17.0,7.0
344.0,10.0,9.0,23.0,8.0,16.0,7.0
345.0,-9.0,10.0,23.0,8.0,16.0,7.0
346.0,-7.0,10.0,24.0,8.0,17.0,7.0
347.0,-5.0,10.0,25.0,8.0,18.0,6.0
348.0,-3.0,10.0,27.0,7.0,21.0,7.0
349.0,-1.0,10.0,29.0,5.0,25.0,7.0
350.0,1.0,10.0,29.0,5.0,25.0,7.0
351.0,3.0,10.0,27.0,7.0,21.0,7.0
352.0,5.0,10.0,25.0,8.0,18.0,6.0
353.0,7.0,10.0,24.0,8.0,17.0,7.0
354.0,9.0,10.0,23.0,8.0,16.0,7.0
355.0,-8.0,11.0,23.0,8.0,16.0,7.0
356.0,-6.0,11.0,24.0,8.0,17.0,7.0
357.0,-4.0,11.0,25.0,7.0,19.0,7.0
358.0,-2.0,11.0,27.0,6.0,22.0,7.0
359.0,0.0,11.0,29.0,3.0,27.0,7.0
360.0,2.0,11.0,27.0,6.0,22.0,7.0
361.0,4.0,11.0,25.0,7.0,19.0,7.0
362.0,6.0,11.0,24.0,8.0,17.0,7.0
363.0,8.0,11.0,23.0,8.0,16.0,7.0
364.0,-7.0,12.0,23.0,8.0,16.0,7.0
365.0,-5.0,12.0,24.0,7.0,18.0,7.0
366.0,-3.0,12.0,25.0,6.0,20.0,7.0
367.0,-1.0,12.0,27.0,4.0,24.0,7.0
368.0,1.0,12.0,27.0,4.0,24.0,7.0
369.0,3.0,12.0,25.0,6.0,20.0,7.0
370.0,5.0,12.0,24.0,7.0,18.0,7.0
371.0,7.0,12.0,23.0,8.0,16.0,7.0
372.0,-6.0,13.0,23.0,7.0,17.0,7.0
373.0,-4.0,13.0,24.0,6.0,19.0,7.0
374.0,-2.0,13.0,25.0,5.0,21.0,7.0
375.0,0.0,13.0,27.0,2.0,26.0,7.0
376.0,2.0,13.0,25.0,5.0,21.0,7.0
377.0,4.0,13.0,24.0,6.0,19.0,7.0
378.0,6.0,13.0,23.0,7.0,17.0,7.0
379.0,-5.0,14.0,23.0,6.0,18.0,7.0
380.0,-3.0,14.0,24.0,5.0,20.0,7.0
381.0,-1.0,14.0,25.0,4.0,22.0,7.0
382.0,1.0,14.0,25.0,4.0,22.0,7.0
383.0,3.0,14.0,24.0,5.0,20.0,7.0
384.0,5.0,14.0,23.0,6.0,18.0,7.0
385.0,-4.0,15.0,23.0,6.0,18.0,7.0
386.0,-2.0,15.0,24.0,4.0,21.0,7.0
387.0,0.0,15.0,25.0,2.0,24.0,7.0
388.0,2.0,15.0,24.0,4.0,21.0,7.0
389.0,4.0,15.0,23.0,6.0,18.0,7.0
390.0,-3.0,16.0,23.0,5.0,19.0,7.0
391.0,-1.0,16.0,24.0,3.0,22.0,7.0
392.0,1.0,16.0,24.0,3.0,22.0,7.0
393.0,3.0,16.0,23.0,5.0,19.0,7.0
394.0,-2.0,17.0,23.0,4.0,20.0,7.0
395.0,0.0,17.0,24.0,2.0,23.0,7.0
396.0,2.0,17.0,23.0,4.0,20.0,7.0
397.0,-1.0,18.0,23.0,3.0,21.0,7.0
398.0,1.0,18.0,23.0,3.0,21.0,7.0
399.0,0.0,19.0,23.0,2.0,22.0,7.0
