node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
147.0,140.9539,51.303,30.0,7.0,24.0,8.0
148.0,129.9038,75.0,10.0,3.0,8.0,3.0
149.0,114.9067,96.4181,10.0,3.0,8.0,3.0
150.0,96.4181,114.9067,30.0,9.0,22.0,9.0
151.0,75.0,129.9038,30.0,9.0,22.0,8.0
152.0,51.303,140.9539,10.0,3.0,8.0,3.0
153.0,26.0472,147.7212,10.0,2.0,9.0,2.0
154.0,0.0,150.0,30.0,1.0,30.0,5.0
155.0,-26.0472,147.7212,30.0,5.0,26.0,7.0
156.0,-51.303,140.9539,10.0,3.0,8.0,3.0
157.0,-75.0,129.9038,10.0,3.0,8.0,3.0
158.0,-96.4182,114.9067,30.0,9.0,22.0,9.0
159.0,-114.9067,96.4181,30.0,9.0,22.0,9.0
160.0,-129.9038,75.0,10.0,3.0,8.0,3.0
161.0,-140.9539,51.303,10.0,3.0,8.0,3.0
162.0,-147.7212,26.0472,30.0,5.0,26.0,7.0
163.0,-150.0,0.0,30.0,1.0,30.0,5.0
164.0,-147.7212,-26.0472,10.0,2.0,9.0,2.0
165.0,-140.9539,-51.303,10.0,3.0,8.0,3.0
166.0,-129.9038,-75.0,30.0,9.0,22.0,8.0
167.0,-114.9067,-96.4182,30.0,9.0,22.0,9.0
168.0,-96.4181,-114.9067,10.0,3.0,8.0,3.0
169.0,-75.0,-129.9038,10.0,3.0,8.0,3.0
170.0,-51.303,-140.9539,30.0,7.0,24.0,8.0
171.0,-26.0472,-147.7212,30.0,5.0,26.0,7.0
172.0,0.0,-150.0,10.0,1.0,10.0,1.0
173.0,26.0472,-147.7212,10.0,2.0,9.0,2.0
174.0,51.303,-140.9539,30.0,7.0,24.0,8.0
175.0,75.0,-129.9038,30.0,9.0,22.0,8.0
176.0,96.4182,-114.9067,10.0,3.0,8.0,3.0
177.0,114.9067,-96.4181,10.0,3.0,8.0,3.0
178.0,129.9038,-75.0,30.0,9.0,22.0,8.0
179.0,140.9539,-51.303,30.0,7.0,24.0,8.0
180.0,147.7212,-26.0472,10.0,2.0,9.0,2.0
181.0,180.0,0.0,10.0,1.0,10.0,1.0
182.0,177.2654,31.2567,30.0,5.0,26.0,7.0
183.0,169.1447,61.5636,30.0,7.0,24.0,8.0
184.0,155.8846,90.0,10.0,3.0,8.0,3.0
185.0,137.888,115.7018,10.0,3.0,8.0,3.0
186.0,115.7018,137.888,30.0,9.0,22.0,8.0
187.0,90.0,155.8846,30.0,9.0,22.0,8.0
188.0,61.5636,169.1447,10.0,3.0,8.0,3.0
189.0,31.2567,177.2654,10.0,2.0,9.0,2.0
190.0,0.0,180.0,30.0,1.0,30.0,5.0
191.0,-31.2567,177.2654,30.0,5.0,26.0,7.0
192.0,-61.5636,169.1447,10.0,3.0,8.0,3.0
193.0,-90.0,155.8846,10.0,3.0,8.0,3.0
194.0,-115.7018,137.888,30.0,9.0,22.0,8.0
195.0,-137.888,115.7018,30.0,9.0,22.0,8.0
196.0,-155.8846,90.0,10.0,3.0,8.0,3.0
197.0,-169.1447,61.5636,10.0,3.0,8.0,3.0
198.0,-177.2654,31.2567,30.0,5.0,26.0,7.0
199.0,-180.0,0.0,30.0,1.0,30.0,5.0
200.0,-177.2654,-31.2567,10.0,2.0,9.0,2.0
201.0,-169.1447,-61.5636,10.0,3.0,8.0,3.0
202.0,-155.8846,-90.0,30.0,9.0,22.0,8.0
203.0,-137.888,-115.7018,30.0,9.0,22.0,8.0
204.0,-115.7018,-137.888,10.0,3.0,8.0,3.0
205.0,-90.0,-155.8846,10.0,3.0,8.0,3.0
206.0,-61.5636,-169.1447,30.0,7.0,24.0,8.0
207.0,-31.2566,-177.2654,30.0,5.0,26.0,7.0
208.0,0.0,-180.0,10.0,1.0,10.0,1.0
209.0,31.2567,-177.2654,10.0,2.0,9.0,2.0
210.0,61.5636,-169.1447,30.0,7.0,24.0,8.0
211.0,90.0,-155.8846,30.0,9.0,22.0,8.0
212.0,115.7018,-137.888,10.0,3.0,8.0,3.0
213.0,137.888,-115.7018,10.0,3.0,8.0,3.0
214.0,155.8846,-90.0,30.0,9.0,22.0,8.0
215.0,169.1447,-61.5636,30.0,7.0,24.0,8.0
216.0,177.2654,-31.2566,10.0,2.0,9.0,2.0
217.0,210.0,0.0,10.0,1.0,10.0,1.0
218.0,206.8096,36.4661,30.0,5.0,26.0,6.0
219.0,197.3354,71.8242,30.0,7.0,24.0,8.0
220.0,181.8653,105.0,10.0,3.0,8.0,3.0
221.0,160.8693,134.9854,10.0,3.0,8.0,3.0
222.0,134.9854,160.8693,30.0,9.0,22.0,8.0
223.0,105.0,181.8653,30.0,9.0,22.0,8.0
224.0,71.8242,197.3354,10.0,3.0,8.0,2.0
225.0,36.4661,206.8096,10.0,2.0,9.0,2.0
226.0,0.0,210.0,30.0,1.0,30.0,4.0
227.0,-36.4661,206.8096,30.0,5.0,26.0,6.0
228.0,-71.8242,197.3354,10.0,3.0,8.0,2.0
229.0,-105.0,181.8653,10.0,3.0,8.0,3.0
230.0,-134.9854,160.8693,30.0,9.0,22.0,8.0
231.0,-160.8693,134.9854,30.0,9.0,22.0,8.0
232.0,-181.8653,105.0,10.0,3.0,8.0,3.0
233.0,-197.3354,71.8242,10.0,3.0,8.0,2.0
234.0,-206.8096,36.4661,30.0,5.0,26.0,6.0
235.0,-210.0,0.0,30.0,1.0,30.0,4.0
236.0,-206.8096,-36.4661,10.0,2.0,9.0,2.0
237.0,-197.3354,-71.8242,10.0,3.0,8.0,2.0
238.0,-181.8653,-105.0,30.0,9.0,22.0,8.0
239.0,-160.8693,-134.9854,30.0,9.0,22.0,8.0
240.0,-134.9854,-160.8694,10.0,3.0,8.0,3.0
241.0,-105.0,-181.8653,10.0,3.0,8.0,3.0
242.0,-71.8242,-197.3355,30.0,7.0,24.0,8.0
243.0,-36.4661,-206.8096,30.0,5.0,26.0,6.0
244.0,0.0,-210.0,10.0,1.0,10.0,1.0
245.0,36.4661,-206.8096,10.0,2.0,9.0,2.0
246.0,71.8243,-197.3354,30.0,7.0,24.0,8.0
247.0,105.0,-181.8653,30.0,9.0,22.0,8.0
248.0,134.9854,-160.8693,10.0,3.0,8.0,3.0
249.0,160.8694,-134.9854,10.0,3.0,8.0,3.0
250.0,181.8654,-105.0,30.0,9.0,22.0,8.0
251.0,197.3355,-71.8242,30.0,7.0,24.0,8.0
252.0,206.8096,-36.4661,10.0,2.0,9.0,2.0
253.0,240.0,0.0,10.0,1.0,10.0,1.0
254.0,236.3539,41.6756,30.0,5.0,26.0,6.0
255.0,225.5262,82.0848,30.0,7.0,24.0,7.0
256.0,207.8461,120.0,10.0,3.0,8.0,3.0
257.0,183.8507,154.269,10.0,3.0,8.0,3.0
258.0,154.269,183.8507,30.0,9.0,22.0,8.0
259.0,120.0,207.8461,30.0,9.0,22.0,8.0
260.0,82.0848,225.5262,10.0,3.0,8.0,2.0
261.0,41.6756,236.3539,10.0,2.0,9.0,2.0
262.0,0.0,240.0,30.0,1.0,30.0,4.0
263.0,-41.6756,236.3539,30.0,5.0,26.0,6.0
264.0,-82.0848,225.5262,10.0,3.0,8.0,2.0
265.0,-120.0,207.8461,10.0,3.0,8.0,3.0
266.0,-154.269,183.8507,30.0,9.0,22.0,8.0
267.0,-183.8507,154.269,30.0,9.0,22.0,8.0
268.0,-207.8461,120.0,10.0,3.0,8.0,3.0
269.0,-225.5262,82.0848,10.0,3.0,8.0,2.0
270.0,-236.3539,41.6755,30.0,5.0,26.0,6.0
271.0,-240.0,0.0,30.0,1.0,30.0,4.0
272.0,-236.3539,-41.6756,10.0,2.0,9.0,2.0
273.0,-225.5262,-82.0849,10.0,3.0,8.0,2.0
274.0,-207.8461,-120.0,30.0,9.0,22.0,8.0
275.0,-183.8506,-154.269,30.0,9.0,22.0,8.0
276.0,-154.269,-183.8507,10.0,3.0,8.0,3.0
277.0,-120.0,-207.8461,10.0,3.0,8.0,3.0
278.0,-82.0848,-225.5262,30.0,7.0,24.0,7.0
279.0,-41.6755,-236.3539,30.0,5.0,26.0,6.0
280.0,0.0,-240.0,10.0,1.0,10.0,1.0
281.0,41.6756,-236.3539,10.0,2.0,9.0,2.0
282.0,82.0849,-225.5262,30.0,7.0,24.0,7.0
283.0,120.0,-207.8461,30.0,9.0,22.0,8.0
284.0,154.2691,-183.8506,10.0,3.0,8.0,3.0
285.0,183.8507,-154.269,10.0,3.0,8.0,3.0
286.0,207.8461,-120.0,30.0,9.0,22.0,8.0
287.0,225.5262,-82.0848,30.0,7.0,24.0,7.0
288.0,236.3539,-41.6755,10.0,2.0,9.0,2.0
289.0,270.0,0.0,10.0,1.0,10.0,1.0
290.0,265.8981,46.885,30.0,5.0,26.0,6.0
291.0,253.717,92.3454,30.0,7.0,24.0,7.0
292.0,233.8269,135.0,10.0,3.0,8.0,3.0
293.0,206.832,173.5527,10.0,3.0,8.0,3.0
294.0,173.5526,206.832,30.0,9.0,22.0,8.0
295.0,135.0,233.8269,30.0,9.0,22.0,8.0
296.0,92.3454,253.717,10.0,3.0,8.0,2.0
297.0,46.885,265.8981,10.0,2.0,9.0,2.0
298.0,0.0,270.0,30.0,1.0,30.0,3.0
299.0,-46.885,265.8981,30.0,5.0,26.0,6.0
300.0,-92.3455,253.717,10.0,3.0,8.0,2.0
301.0,-135.0,233.8269,10.0,3.0,8.0,3.0
302.0,-173.5527,206.832,30.0,9.0,22.0,8.0
303.0,-206.832,173.5526,30.0,9.0,22.0,8.0
304.0,-233.8269,135.0,10.0,3.0,8.0,3.0
305.0,-253.717,92.3454,10.0,3.0,8.0,2.0
306.0,-265.8981,46.885,30.0,5.0,26.0,6.0
307.0,-270.0,0.0,30.0,1.0,30.0,3.0
308.0,-265.8981,-46.885,10.0,2.0,9.0,2.0
309.0,-253.717,-92.3455,10.0,3.0,8.0,2.0
310.0,-233.8268,-135.0,30.0,9.0,22.0,8.0
311.0,-206.832,-173.5527,30.0,9.0,22.0,8.0
312.0,-173.5526,-206.832,10.0,3.0,8.0,3.0
313.0,-135.0,-233.8269,10.0,3.0,8.0,3.0
314.0,-92.3454,-253.717,30.0,7.0,24.0,7.0
315.0,-46.885,-265.8981,30.0,5.0,26.0,6.0
316.0,0.0,-270.0,10.0,1.0,10.0,1.0
317.0,46.885,-265.8981,10.0,2.0,9.0,2.0
318.0,92.3455,-253.717,30.0,7.0,24.0,7.0
319.0,135.0,-233.8268,30.0,9.0,22.0,8.0
320.0,173.5527,-206.832,10.0,3.0,8.0,3.0
321.0,206.832,-173.5526,10.0,3.0,8.0,3.0
322.0,233.8269,-135.0,30.0,9.0,22.0,8.0
323.0,253.717,-92.3454,30.0,7.0,24.0,7.0
324.0,265.8981,-46.885,10.0,2.0,9.0,2.0
325.0,300.0,0.0,10.0,1.0,10.0,1.0
326.0,295.4423,52.0945,30.0,5.0,26.0,6.0
327.0,281.9078,102.606,30.0,7.0,24.0,7.0
328.0,259.8076,150.0,10.0,3.0,8.0,3.0
329.0,229.8133,192.8363,10.0,3.0,8.0,3.0
330.0,192.8363,229.8133,30.0,9.0,22.0,8.0
331.0,150.0,259.8076,30.0,9.0,22.0,7.0
332.0,102.606,281.9078,10.0,3.0,8.0,2.0
333.0,52.0944,295.4423,10.0,2.0,9.0,2.0
334.0,0.0,300.0,30.0,1.0,30.0,3.0
335.0,-52.0945,295.4423,30.0,5.0,26.0,6.0
336.0,-102.6061,281.9078,10.0,3.0,8.0,2.0
337.0,-150.0,259.8076,10.0,3.0,8.0,3.0
338.0,-192.8363,229.8133,30.0,9.0,22.0,8.0
339.0,-229.8133,192.8363,30.0,9.0,22.0,8.0
340.0,-259.8076,150.0,10.0,3.0,8.0,3.0
341.0,-281.9078,102.606,10.0,3.0,8.0,2.0
342.0,-295.4423,52.0944,30.0,5.0,26.0,6.0
343.0,-300.0,0.0,30.0,1.0,30.0,3.0
344.0,-295.4423,-52.0945,10.0,2.0,9.0,2.0
345.0,-281.9078,-102.6061,10.0,3.0,8.0,2.0
346.0,-259.8076,-150.0,30.0,9.0,22.0,7.0
347.0,-229.8133,-192.8363,30.0,9.0,22.0,8.0
348.0,-192.8363,-229.8134,10.0,3.0,8.0,3.0
349.0,-150.0,-259.8076,10.0,3.0,8.0,3.0
350.0,-102.606,-281.9078,30.0,7.0,24.0,7.0
351.0,-52.0944,-295.4423,30.0,5.0,26.0,6.0
352.0,0.0,-300.0,10.0,1.0,10.0,1.0
353.0,52.0945,-295.4423,10.0,2.0,9.0,2.0
354.0,102.6061,-281.9078,30.0,7.0,24.0,7.0
355.0,150.0,-259.8076,30.0,9.0,22.0,7.0
356.0,192.8363,-229.8133,10.0,3.0,8.0,3.0
357.0,229.8134,-192.8362,10.0,3.0,8.0,3.0
358.0,259.8076,-150.0,30.0,9.0,22.0,7.0
359.0,281.9078,-102.606,30.0,7.0,24.0,7.0
360.0,295.4423,-52.0944,10.0,2.0,9.0,2.0
