node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
110.0,-4.0,-7.0,47.0,16.0,32.0,7.0
111.0,-2.0,-7.0,52.0,15.0,38.0,6.0
112.0,0.0,-7.0,60.0,8.0,53.0,6.0
113.0,2.0,-7.0,52.0,15.0,38.0,6.0
114.0,4.0,-7.0,47.0,16.0,32.0,7.0
115.0,6.0,-7.0,42.0,15.0,28.0,7.0
116.0,8.0,-7.0,39.0,14.0,26.0,7.0
117.0,10.0,-7.0,36.0,12.0,25.0,8.0
118.0,12.0,-7.0,33.0,11.0,23.0,8.0
119.0,14.0,-7.0,31.0,9.0,23.0,8.0
120.0,-15.0,-6.0,29.0,8.0,22.0,8.0
121.0,-13.0,-6.0,31.0,9.0,23.0,8.0
122.0,-11.0,-6.0,33.0,11.0,23.0,8.0
123.0,-9.0,-6.0,36.0,12.0,25.0,7.0
124.0,-7.0,-6.0,39.0,14.0,26.0,7.0
125.0,-5.0,-6.0,42.0,15.0,28.0,6.0
126.0,-3.0,-6.0,47.0,16.0,32.0,6.0
127.0,-1.0,-6.0,52.0,13.0,40.0,6.0
128.0,1.0,-6.0,52.0,13.0,40.0,6.0
129.0,3.0,-6.0,47.0,16.0,32.0,6.0
130.0,5.0,-6.0,42.0,15.0,28.0,6.0
131.0,7.0,-6.0,39.0,14.0,26.0,7.0
132.0,9.0,-6.0,36.0,12.0,25.0,7.0
133.0,11.0,-6.0,33.0,11.0,23.0,8.0
134.0,13.0,-6.0,31.0,9.0,23.0,8.0
135.0,15.0,-6.0,29.0,8.0,22.0,8.0
136.0,-16.0,-5.0,27.0,7.0,21.0,8.0
137.0,-14.0,-5.0,29.0,8.0,22.0,8.0
138.0,-12.0,-5.0,31.0,9.0,23.0,8.0
139.0,-10.0,-5.0,33.0,10.0,24.0,7.0
140.0,-8.0,-5.0,36.0,12.0,25.0,7.0
141.0,-6.0,-5.0,39.0,14.0,26.0,6.0
142.0,-4.0,-5.0,42.0,16.0,27.0,5.0
143.0,-2.0,-5.0,47.0,16.0,32.0,5.0
144.0,0.0,-5.0,52.0,9.0,44.0,5.0
145.0,2.0,-5.0,47.0,16.0,32.0,5.0
146.0,4.0,-5.0,42.0,16.0,27.0,5.0
147.0,6.0,-5.0,39.0,14.0,26.0,6.0
148.0,8.0,-5.0,36.0,12.0,25.0,7.0
149.0,10.0,-5.0,33.0,10.0,24.0,7.0
150.0,12.0,-5.0,31.0,9.0,23.0,8.0
151.0,14.0,-5.0,29.0,8.0,22.0,8.0
152.0,16.0,-5.0,27.0,7.0,21.0,8.0
153.0,-17.0,-4.0,25.0,6.0,20.0,8.0
154.0,-15.0,-4.0,27.0,7.0,21.0,8.0
155.0,-13.0,-4.0,29.0,8.0,22.0,8.0
156.0,-11.0,-4.0,31.0,9.0,23.0,7.0
157.0,-9.0,-4.0,33.0,10.0,24.0,7.0
158.0,-7.0,-4.0,36.0,12.0,25.0,6.0
159.0,-5.0,-4.0,39.0,15.0,25.0,5.0
160.0,-3.0,-4.0,42.0,16.0,27.0,5.0
161.0,-1.0,-4.0,47.0,15.0,33.0,4.0
162.0,1.0,-4.0,47.0,15.0,33.0,4.0
163.0,3.0,-4.0,42.0,16.0,27.0,5.0
164.0,5.0,-4.0,39.0,15.0,25.0,5.0
165.0,7.0,-4.0,36.0,12.0,25.0,6.0
166.0,9.0,-4.0,33.0,10.0,24.0,7.0
167.0,11.0,-4.0,31.0,9.0,23.0,7.0
168.0,13.0,-4.0,29.0,8.0,22.0,8.0
169.0,15.0,-4.0,27.0,7.0,21.0,8.0
170.0,17.0,-4.0,25.0,6.0,20.0,8.0
171.0,-18.0,-3.0,24.0,5.0,20.0,7.0
172.0,-16.0,-3.0,25.0,5.0,21.0,8.0
173.0,-14.0,-3.0,27.0,6.0,22.0,8.0
174.0,-12.0,-3.0,29.0,7.0,23.0,7.0
175.0,-10.0,-3.0,31.0,8.0,24.0,7.0
176.0,-8.0,-3.0,33.0,10.0,24.0,6.0
177.0,-6.0,-3.0,36.0,12.0,25.0,6.0
178.0,-4.0,-3.0,39.0,15.0,25.0,5.0
179.0,-2.0,-3.0,42.0,17.0,26.0,4.0
180.0,0.0,-3.0,47.0,12.0,36.0,3.0
181.0,2.0,-3.0,42.0,17.0,26.0,4.0
182.0,4.0,-3.0,39.0,15.0,25.0,5.0
183.0,6.0,-3.0,36.0,12.0,25.0,6.0
184.0,8.0,-3.0,33.0,10.0,24.0,6.0
185.0,10.0,-3.0,31.0,8.0,24.0,7.0
186.0,12.0,-3.0,29.0,7.0,23.0,7.0
187.0,14.0,-3.0,27.0,6.0,22.0,8.0
188.0,16.0,-3.0,25.0,5.0,21.0,8.0
189.0,18.0,-3.0,24.0,5.0,20.0,7.0
190.0,-19.0,-2.0,23.0,4.0,20.0,7.0
191.0,-17.0,-2.0,24.0,4.0,21.0,7.0
192.0,-15.0,-2.0,25.0,4.0,22.0,8.0
193.0,-13.0,-2.0,27.0,5.0,23.0,7.0
194.0,-11.0,-2.0,29.0,6.0,24.0,7.0
195.0,-9.0,-2.0,31.0,8.0,24.0,6.0
196.0,-7.0,-2.0,33.0,9.0,25.0,6.0
197.0,-5.0,-2.0,36.0,12.0,25.0,5.0
198.0,-3.0,-2.0,39.0,16.0,24.0,4.0
199.0,-1.0,-2.0,42.0,19.0,24.0,3.0
200.0,1.0,-2.0,42.0,19.0,24.0,3.0
201.0,3.0,-2.0,39.0,16.0,24.0,4.0
202.0,5.0,-2.0,36.0,12.0,25.0,5.0
203.0,7.0,-2.0,33.0,9.0,25.0,6.0
204.0,9.0,-2.0,31.0,8.0,24.0,6.0
205.0,11.0,-2.0,29.0,6.0,24.0,7.0
206.0,13.0,-2.0,27.0,5.0,23.0,7.0
207.0,15.0,-2.0,25.0,4.0,22.0,8.0
208.0,17.0,-2.0,24.0,4.0,21.0,7.0
209.0,19.0,-2.0,23.0,4.0,20.0,7.0
210.0,-20.0,-1.0,21.0,2.0,20.0,7.0
211.0,-18.0,-1.0,23.0,3.0,21.0,7.0
212.0,-16.0,-1.0,24.0,3.0,22.0,7.0
213.0,-14.0,-1.0,25.0,4.0,22.0,7.0
214.0,-12.0,-1.0,27.0,4.0,24.0,7.0
215.0,-10.0,-1.0,29.0,5.0,25.0,7.0
216.0,-8.0,-1.0,31.0,7.0,25.0,6.0
217.0,-6.0,-1.0,33.0,8.0,26.0,5.0
218.0,-4.0,-1.0,36.0,12.0,25.0,4.0
219.0,-2.0,-1.0,39.0,18.0,22.0,3.0
220.0,0.0,-1.0,42.0,21.0,21.0,1.0
221.0,2.0,-1.0,39.0,18.0,22.0,3.0
222.0,4.0,-1.0,36.0,12.0,25.0,4.0
223.0,6.0,-1.0,33.0,8.0,26.0,5.0
224.0,8.0,-1.0,31.0,7.0,25.0,6.0
225.0,10.0,-1.0,29.0,5.0,25.0,7.0
226.0,12.0,-1.0,27.0,4.0,24.0,7.0
227.0,14.0,-1.0,25.0,4.0,22.0,7.0
228.0,16.0,-1.0,24.0,3.0,22.0,7.0
229.0,18.0,-1.0,23.0,3.0,21.0,7.0
230.0,20.0,-1.0,21.0,2.0,20.0,7.0
231.0,-21.0,0.0,20.0,1.0,20.0,7.0
232.0,-19.0,0.0,21.0,2.0,20.0,7.0
233.0,-17.0,0.0,23.0,2.0,22.0,7.0
234.0,-15.0,0.0,24.0,2.0,23.0,7.0
235.0,-13.0,0.0,25.0,2.0,24.0,7.0
236.0,-11.0,0.0,27.0,3.0,25.0,7.0
237.0,-9.0,0.0,29.0,3.0,27.0,6.0
238.0,-7.0,0.0,31.0,4.0,28.0,6.0
239.0,-5.0,0.0,33.0,6.0,28.0,5.0
240.0,-3.0,0.0,36.0,9.0,27.0,3.0
241.0,-1.0,0.0,39.0,20.0,20.0,1.0
242.0,1.0,0.0,39.0,20.0,20.0,1.0
243.0,3.0,0.0,36.0,9.0,27.0,3.0
244.0,5.0,0.0,33.0,6.0,28.0,5.0
245.0,7.0,0.0,31.0,4.0,28.0,6.0
246.0,9.0,0.0,29.0,3.0,27.0,6.0
247.0,11.0,0.0,27.0,3.0,25.0,7.0
248.0,13.0,0.0,25.0,2.0,24.0,7.0
249.0,15.0,0.0,24.0,2.0,23.0,7.0
250.0,17.0,0.0,23.0,2.0,22.0,7.0
251.0,19.0,0.0,21.0,2.0,20.0,7.0
252.0,21.0,0.0,20.0,1.0,20.0,7.0
253.0,-20.0,1.0,20.0,2.0,19.0,7.0
254.0,-18.0,1.0,21.0,3.0,19.0,7.0
255.0,-16.0,1.0,23.0,3.0,21.0,7.0
256.0,-14.0,1.0,24.0,3.0,22.0,7.0
257.0,-12.0,1.0,25.0,4.0,22.0,7.0
258.0,-10.0,1.0,27.0,5.0,23.0,7.0
259.0,-8.0,1.0,29.0,6.0,24.0,6.0
260.0,-6.0,1.0,31.0,8.0,24.0,5.0
261.0,-4.0,1.0,33.0,11.0,23.0,4.0
262.0,-2.0,1.0,36.0,16.0,21.0,3.0
263.0,0.0,1.0,39.0,20.0,20.0,1.0
264.0,2.0,1.0,36.0,16.0,21.0,3.0
265.0,4.0,1.0,33.0,11.0,23.0,4.0
266.0,6.0,1.0,31.0,8.0,24.0,5.0
267.0,8.0,1.0,29.0,6.0,24.0,6.0
268.0,10.0,1.0,27.0,5.0,23.0,7.0
269.0,12.0,1.0,25.0,4.0,22.0,7.0
270.0,14.0,1.0,24.0,3.0,22.0,7.0
271.0,16.0,1.0,23.0,3.0,21.0,7.0
272.0,18.0,1.0,21.0,3.0,19.0,7.0
273.0,20.0,1.0,20.0,2.0,19.0,7.0
274.0,-19.0,2.0,20.0,3.0,18.0,7.0
275.0,-17.0,2.0,21.0,4.0,18.0,7.0
276.0,-15.0,2.0,23.0,4.0,20.0,7.0
277.0,-13.0,2.0,24.0,5.0,20.0,7.0
278.0,-11.0,2.0,25.0,6.0,20.0,6.0
279.0,-9.0,2.0,27.0,7.0,21.0,6.0
280.0,-7.0,2.0,29.0,8.0,22.0,6.0
281.0,-5.0,2.0,31.0,11.0,21.0,5.0
282.0,-3.0,2.0,33.0,14.0,20.0,3.0
283.0,-1.0,2.0,36.0,16.0,21.0,3.0
284.0,1.0,2.0,36.0,16.0,21.0,3.0
285.0,3.0,2.0,33.0,14.0,20.0,3.0
286.0,5.0,2.0,31.0,11.0,21.0,5.0
287.0,7.0,2.0,29.0,8.0,22.0,6.0
288.0,9.0,2.0,27.0,7.0,21.0,6.0
289.0,11.0,2.0,25.0,6.0,20.0,6.0
290.0,13.0,2.0,24.0,5.0,20.0,7.0
291.0,15.0,2.0,23.0,4.0,20.0,7.0
292.0,17.0,2.0,21.0,4.0,18.0,7.0
293.0,19.0,2.0,20.0,3.0,18.0,7.0
294.0,-18.0,3.0,20.0,4.0,17.0,7.0
295.0,-16.0,3.0,21.0,4.0,18.0,7.0
296.0,-14.0,3.0,23.0,5.0,19.0,7.0
297.0,-12.0,3.0,24.0,6.0,19.0,7.0
298.0,-10.0,3.0,25.0,7.0,19.0,6.0
299.0,-8.0,3.0,27.0,8.0,20.0,6.0
300.0,-6.0,3.0,29.0,10.0,20.0,5.0
301.0,-4.0,3.0,31.0,12.0,20.0,4.0
302.0,-2.0,3.0,33.0,14.0,20.0,3.0
303.0,0.0,3.0,36.0,9.0,27.0,3.0
304.0,2.0,3.0,33.0,14.0,20.0,3.0
305.0,4.0,3.0,31.0,12.0,20.0,4.0
306.0,6.0,3.0,29.0,10.0,20.0,5.0
307.0,8.0,3.0,27.0,8.0,20.0,6.0
308.0,10.0,3.0,25.0,7.0,19.0,6.0
309.0,12.0,3.0,24.0,6.0,19.0,7.0
310.0,14.0,3.0,23.0,5.0,19.0,7.0
311.0,16.0,3.0,21.0,4.0,18.0,7.0
312.0,18.0,3.0,20.0,4.0,17.0,7.0
313.0,-17.0,4.0,20.0,5.0,16.0,6.0
314.0,-15.0,4.0,21.0,5.0,17.0,7.0
315.0,-13.0,4.0,23.0,6.0,18.0,7.0
316.0,-11.0,4.0,24.0,7.0,18.0,6.0
317.0,-9.0,4.0,25.0,8.0,18.0,6.0
318.0,-7.0,4.0,27.0,9.0,19.0,6.0
319.0,-5.0,4.0,29.0,11.0,19.0,5.0
320.0,-3.0,4.0,31.0,12.0,20.0,4.0
321.0,-1.0,4.0,33.0,11.0,23.0,4.0
322.0,1.0,4.0,33.0,11.0,23.0,4.0
323.0,3.0,4.0,31.0,12.0,20.0,4.0
324.0,5.0,4.0,29.0,11.0,19.0,5.0
325.0,7.0,4.0,27.0,9.0,19.0,6.0
326.0,9.0,4.0,25.0,8.0,18.0,6.0
327.0,11.0,4.0,24.0,7.0,18.0,6.0
328.0,13.0,4.0,23.0,6.0,18.0,7.0
329.0,15.0,4.0,21.0,5.0,17.0,7.0
330.0,17.0,4.0,20.0,5.0,16.0,6.0
331.0,-16.0,5.0,20.0,5.0,16.0,7.0
332.0,-14.0,5.0,21.0,6.0,16.0,6.0
333.0,-12.0,5.0,23.0,7.0,17.0,7.0
334.0,-10.0,5.0,24.0,8.0,17.0,6.0
335.0,-8.0,5.0,25.0,9.0,17.0,6.0
336.0,-6.0,5.0,27.0,10.0,18.0,6.0
337.0,-4.0,5.0,29.0,11.0,19.0,5.0
338.0,-2.0,5.0,31.0,11.0,21.0,5.0
339.0,0.0,5.0,33.0,6.0,28.0,5.0
340.0,2.0,5.0,31.0,11.0,21.0,5.0
341.0,4.0,5.0,29.0,11.0,19.0,5.0
342.0,6.0,5.0,27.0,10.0,18.0,6.0
343.0,8.0,5.0,25.0,9.0,17.0,6.0
344.0,10.0,5.0,24.0,8.0,17.0,6.0
345.0,12.0,5.0,23.0,7.0,17.0,7.0
346.0,14.0,5.0,21.0,6.0,16.0,6.0
347.0,16.0,5.0,20.0,5.0,16.0,7.0
348.0,-15.0,6.0,20.0,6.0,15.0,6.0
349.0,-13.0,6.0,21.0,6.0,16.0,7.0
350.0,-11.0,6.0,23.0,7.0,17.0,7.0
351.0,-9.0,6.0,24.0,8.0,17.0,6.0
352.0,-7.0,6.0,25.0,9.0,17.0,6.0
353.0,-5.0,6.0,27.0,10.0,18.0,6.0
354.0,-3.0,6.0,29.0,10.0,20.0,5.0
355.0,-1.0,6.0,31.0,8.0,24.0,5.0
356.0,1.0,6.0,31.0,8.0,24.0,5.0
357.0,3.0,6.0,29.0,10.0,20.0,5.0
358.0,5.0,6.0,27.0,10.0,18.0,6.0
359.0,7.0,6.0,25.0,9.0,17.0,6.0
360.0,9.0,6.0,24.0,8.0,17.0,6.0
361.0,11.0,6.0,23.0,7.0,17.0,7.0
362.0,13.0,6.0,21.0,6.0,16.0,7.0
363.0,15.0,6.0,20.0,6.0,15.0,6.0
364.0,-14.0,7.0,20.0,6.0,15.0,6.0
365.0,-12.0,7.0,21.0,7.0,15.0,6.0
366.0,-10.0,7.0,23.0,8.0,16.0,6.0
367.0,-8.0,7.0,24.0,9.0,16.0,6.0
368.0,-6.0,7.0,25.0,9.0,17.0,6.0
369.0,-4.0,7.0,27.0,9.0,19.0,6.0
370.0,-2.0,7.0,29.0,8.0,22.0,6.0
371.0,0.0,7.0,31.0,4.0,28.0,6.0
372.0,2.0,7.0,29.0,8.0,22.0,6.0
373.0,4.0,7.0,27.0,9.0,19.0,6.0
374.0,6.0,7.0,25.0,9.0,17.0,6.0
375.0,8.0,7.0,24.0,9.0,16.0,6.0
376.0,10.0,7.0,23.0,8.0,16.0,6.0
377.0,12.0,7.0,21.0,7.0,15.0,6.0
378.0,14.0,7.0,20.0,6.0,15.0,6.0
379.0,-13.0,8.0,20.0,7.0,14.0,6.0
380.0,-11.0,8.0,21.0,7.0,15.0,6.0
381.0,-9.0,8.0,23.0,8.0,16.0,6.0
382.0,-7.0,8.0,24.0,9.0,16.0,6.0
383.0,-5.0,8.0,25.0,9.0,17.0,6.0
384.0,-3.0,8.0,27.0,8.0,20.0,6.0
385.0,-1.0,8.0,29.0,6.0,24.0,6.0
386.0,1.0,8.0,29.0,6.0,24.0,6.0
387.0,3.0,8.0,27.0,8.0,20.0,6.0
388.0,5.0,8.0,25.0,9.0,17.0,6.0
389.0,7.0,8.0,24.0,9.0,16.0,6.0
390.0,9.0,8.0,23.0,8.0,16.0,6.0
391.0,11.0,8.0,21.0,7.0,15.0,6.0
392.0,13.0,8.0,20.0,7.0,14.0,6.0
393.0,-12.0,9.0,20.0,7.0,14.0,6.0
394.0,-10.0,9.0,21.0,7.0,15.0,6.0
395.0,-8.0,9.0,23.0,8.0,16.0,6.0
396.0,-6.0,9.0,24.0,8.0,17.0,6.0
397.0,-4.0,9.0,25.0,8.0,18.0,6.0
398.0,-2.0,9.0,27.0,7.0,21.0,6.0
399.0,0.0,9.0,29.0,3.0,27.0,6.0
400.0,2.0,9.0,27.0,7.0,21.0,6.0
401.0,4.0,9.0,25.0,8.0,18.0,6.0
402.0,6.0,9.0,24.0,8.0,17.0,6.0
403.0,8.0,9.0,23.0,8.0,16.0,6.0
404.0,10.0,9.0,21.0,7.0,15.0,6.0
405.0,12.0,9.0,20.0,7.0,14.0,6.0
406.0,-11.0,10.0,20.0,7.0,14.0,6.0
407.0,-9.0,10.0,21.0,7.0,15.0,6.0
408.0,-7.0,10.0,23.0,8.0,16.0,6.0
409.0,-5.0,10.0,24.0,8.0,17.0,6.0
410.0,-3.0,10.0,25.0,7.0,19.0,6.0
411.0,-1.0,10.0,27.0,5.0,23.0,7.0
412.0,1.0,10.0,27.0,5.0,23.0,7.0
413.0,3.0,10.0,25.0,7.0,19.0,6.0
414.0,5.0,10.0,24.0,8.0,17.0,6.0
415.0,7.0,10.0,23.0,8.0,16.0,6.0
416.0,9.0,10.0,21.0,7.0,15.0,6.0
417.0,11.0,10.0,20.0,7.0,14.0,6.0
418.0,-10.0,11.0,20.0,7.0,14.0,6.0
419.0,-8.0,11.0,21.0,7.0,15.0,6.0
420.0,-6.0,11.0,23.0,7.0,17.0,7.0
421.0,-4.0,11.0,24.0,7.0,18.0,6.0
422.0,-2.0,11.0,25.0,6.0,20.0,6.0
423.0,0.0,11.0,27.0,3.0,25.0,7.0
424.0,2.0,11.0,25.0,6.0,20.0,6.0
425.0,4.0,11.0,24.0,7.0,18.0,6.0
426.0,6.0,11.0,23.0,7.0,17.0,7.0
427.0,8.0,11.0,21.0,7.0,15.0,6.0
428.0,10.0,11.0,20.0,7.0,14.0,6.0
429.0,-9.0,12.0,20.0,7.0,14.0,6.0
430.0,-7.0,12.0,21.0,7.0,15.0,6.0
431.0,-5.0,12.0,23.0,7.0,17.0,7.0
432.0,-3.0,12.0,24.0,6.0,19.0,7.0
433.0,-1.0,12.0,25.0,4.0,22.0,7.0
434.0,1.0,12.0,25.0,4.0,22.0,7.0
435.0,3.0,12.0,24.0,6.0,19.0,7.0
436.0,5.0,12.0,23.0,7.0,17.0,7.0
437.0,7.0,12.0,21.0,7.0,15.0,6.0
438.0,9.0,12.0,20.0,7.0,14.0,6.0
439.0,-8.0,13.0,20.0,7.0,14.0,6.0
440.0,-6.0,13.0,21.0,6.0,16.0,7.0
441.0,-4.0,13.0,23.0,6.0,18.0,7.0
442.0,-2.0,13.0,24.0,5.0,20.0,7.0
443.0,0.0,13.0,25.0,2.0,24.0,7.0
444.0,2.0,13.0,24.0,5.0,20.0,7.0
445.0,4.0,13.0,23.0,6.0,18.0,7.0
446.0,6.0,13.0,21.0,6.0,16.0,7.0
447.0,8.0,13.0,20.0,7.0,14.0,6.0
448.0,-7.0,14.0,20.0,6.0,15.0,6.0
449.0,-5.0,14.0,21.0,6.0,16.0,6.0
450.0,-3.0,14.0,23.0,5.0,19.0,7.0
451.0,-1.0,14.0,24.0,3.0,22.0,7.0
452.0,1.0,14.0,24.0,3.0,22.0,7.0
453.0,3.0,14.0,23.0,5.0,19.0,7.0
454.0,5.0,14.0,21.0,6.0,16.0,6.0
455.0,7.0,14.0,20.0,6.0,15.0,6.0
456.0,-6.0,15.0,20.0,6.0,15.0,6.0
457.0,-4.0,15.0,21.0,5.0,17.0,7.0
458.0,-2.0,15.0,23.0,4.0,20.0,7.0
459.0,0.0,15.0,24.0,2.0,23.0,7.0
460.0,2.0,15.0,23.0,4.0,20.0,7.0
461.0,4.0,15.0,21.0,5.0,17.0,7.0
462.0,6.0,15.0,20.0,6.0,15.0,6.0
463.0,-5.0,16.0,20.0,5.0,16.0,7.0
464.0,-3.0,16.0,21.0,4.0,18.0,7.0
465.0,-1.0,16.0,23.0,3.0,21.0,7.0
466.0,1.0,16.0,23.0,3.0,21.0,7.0
467.0,3.0,16.0,21.0,4.0,18.0,7.0
468.0,5.0,16.0,20.0,5.0,16.0,7.0
469.0,-4.0,17.0,20.0,5.0,16.0,6.0
470.0,-2.0,17.0,21.0,4.0,18.0,7.0
471.0,0.0,17.0,23.0,2.0,22.0,7.0
472.0,2.0,17.0,21.0,4.0,18.0,7.0
473.0,4.0,17.0,20.0,5.0,16.0,6.0
474.0,-3.0,18.0,20.0,4.0,17.0,7.0
475.0,-1.0,18.0,21.0,3.0,19.0,7.0
476.0,1.0,18.0,21.0,3.0,19.0,7.0
477.0,3.0,18.0,20.0,4.0,17.0,7.0
478.0,-2.0,19.0,20.0,3.0,18.0,7.0
479.0,0.0,19.0,21.0,2.0,20.0,7.0
480.0,2.0,19.0,20.0,3.0,18.0,7.0
