node,x,y,demand_mean,demand_desv,supply_mean,supply_desv
147.0,40.0538,175.487,30.0,6.0,25.0,7.0
148.0,0.0,180.0,10.0,1.0,10.0,1.0
149.0,-40.0538,175.487,10.0,2.0,9.0,2.0
150.0,-78.0991,162.1744,30.0,8.0,23.0,8.0
151.0,-112.2282,140.7297,30.0,9.0,22.0,8.0
152.0,-140.7297,112.2282,10.0,3.0,8.0,3.0
153.0,-162.1744,78.0991,10.0,3.0,8.0,3.0
154.0,-175.487,40.0538,30.0,6.0,25.0,7.0
155.0,-180.0,0.0,30.0,1.0,30.0,5.0
156.0,-175.487,-40.0538,10.0,2.0,9.0,2.0
157.0,-162.1744,-78.0991,10.0,3.0,8.0,3.0
158.0,-140.7297,-112.2282,30.0,9.0,22.0,8.0
159.0,-112.2281,-140.7297,30.0,9.0,22.0,8.0
160.0,-78.0991,-162.1744,10.0,3.0,8.0,3.0
161.0,-40.0537,-175.487,10.0,2.0,9.0,2.0
162.0,0.0,-180.0,30.0,1.0,30.0,5.0
163.0,40.0538,-175.487,30.0,6.0,25.0,7.0
164.0,78.0991,-162.1744,10.0,3.0,8.0,3.0
165.0,112.2282,-140.7296,10.0,3.0,8.0,3.0
166.0,140.7297,-112.2281,30.0,9.0,22.0,8.0
167.0,162.1744,-78.099,30.0,8.0,23.0,8.0
168.0,175.487,-40.0537,10.0,2.0,9.0,2.0
169.0,210.0,0.0,10.0,1.0,10.0,1.0
170.0,204.7349,46.7294,30.0,6.0,25.0,7.0
171.0,189.2035,91.1156,30.0,8.0,23.0,8.0
172.0,164.1846,130.9329,10.0,3.0,8.0,3.0
173.0,130.9329,164.1846,10.0,3.0,8.0,3.0
174.0,91.1156,189.2035,30.0,8.0,23.0,8.0
175.0,46.7294,204.7349,30.0,6.0,25.0,7.0
176.0,0.0,210.0,10.0,1.0,10.0,1.0
177.0,-46.7294,204.7349,10.0,2.0,9.0,2.0
178.0,-91.1156,189.2035,30.0,8.0,23.0,8.0
179.0,-130.9329,164.1846,30.0,9.0,22.0,8.0
180.0,-164.1846,130.9328,10.0,3.0,8.0,3.0
181.0,-189.2035,91.1156,10.0,3.0,8.0,3.0
182.0,-204.7349,46.7294,30.0,6.0,25.0,7.0
183.0,-210.0,0.0,30.0,1.0,30.0,4.0
184.0,-204.7349,-46.7294,10.0,2.0,9.0,2.0
185.0,-189.2035,-91.1156,10.0,3.0,8.0,3.0
186.0,-164.1846,-130.9329,30.0,9.0,22.0,8.0
187.0,-130.9328,-164.1846,30.0,9.0,22.0,8.0
188.0,-91.1156,-189.2035,10.0,3.0,8.0,3.0
189.0,-46.7294,-204.7349,10.0,2.0,9.0,2.0
190.0,0.0,-210.0,30.0,1.0,30.0,4.0
191.0,46.7294,-204.7348,30.0,6.0,25.0,7.0
192.0,91.1156,-189.2034,10.0,3.0,8.0,3.0
193.0,130.9329,-164.1846,10.0,3.0,8.0,3.0
194.0,164.1846,-130.9328,30.0,9.0,22.0,8.0
195.0,189.2035,-91.1156,30.0,8.0,23.0,8.0
196.0,204.7349,-46.7294,10.0,2.0,9.0,2.0
197.0,240.0,0.0,10.0,1.0,10.0,1.0
198.0,233.9827,53.405,30.0,6.0,25.0,7.0
199.0,216.2325,104.1321,30.0,8.0,23.0,8.0
200.0,187.6396,149.6376,10.0,3.0,8.0,3.0
201.0,149.6375,187.6396,10.0,3.0,8.0,3.0
202.0,104.1321,216.2325,30.0,8.0,23.0,8.0
203.0,53.405,233.9827,30.0,6.0,25.0,7.0
204.0,0.0,240.0,10.0,1.0,10.0,1.0
205.0,-53.405,233.9827,10.0,2.0,9.0,2.0
206.0,-104.1321,216.2325,30.0,8.0,23.0,8.0
207.0,-149.6376,187.6395,30.0,9.0,22.0,8.0
208.0,-187.6396,149.6375,10.0,3.0,8.0,3.0
209.0,-216.2325,104.1321,10.0,3.0,8.0,3.0
210.0,-233.9827,53.405,30.0,6.0,25.0,7.0
211.0,-240.0,0.0,30.0,1.0,30.0,4.0
212.0,-233.9827,-53.405,10.0,2.0,9.0,2.0
213.0,-216.2325,-104.1321,10.0,3.0,8.0,3.0
214.0,-187.6395,-149.6376,30.0,9.0,22.0,8.0
215.0,-149.6375,-187.6396,30.0,9.0,22.0,8.0
216.0,-104.1321,-216.2325,10.0,3.0,8.0,3.0
217.0,-53.405,-233.9827,10.0,2.0,9.0,2.0
218.0,0.0,-240.0,30.0,1.0,30.0,4.0
219.0,53.4051,-233.9827,30.0,6.0,25.0,7.0
220.0,104.1321,-216.2325,10.0,3.0,8.0,3.0
221.0,149.6376,-187.6395,10.0,3.0,8.0,3.0
222.0,187.6396,-149.6375,30.0,9.0,22.0,8.0
223.0,216.2325,-104.1321,30.0,8.0,23.0,8.0
224.0,233.9827,-53.405,10.0,2.0,9.0,2.0
225.0,270.0,0.0,10.0,1.0,10.0,1.0
226.0,263.2305,60.0807,30.0,6.0,25.0,6.0
227.0,243.2616,117.1486,30.0,8.0,23.0,8.0
228.0,211.0945,168.3423,10.0,3.0,8.0,3.0
229.0,168.3422,211.0945,10.0,3.0,8.0,3.0
230.0,117.1486,243.2616,30.0,8.0,23.0,8.0
231.0,60.0806,263.2305,30.0,6.0,25.0,6.0
232.0,0.0,270.0,10.0,1.0,10.0,1.0
233.0,-60.0807,263.2305,10.0,2.0,9.0,2.0
234.0,-117.1486,243.2616,30.0,8.0,23.0,8.0
235.0,-168.3423,211.0945,30.0,9.0,22.0,8.0
236.0,-211.0945,168.3422,10.0,3.0,8.0,3.0
237.0,-243.2616,117.1486,10.0,3.0,8.0,3.0
238.0,-263.2305,60.0806,30.0,6.0,25.0,6.0
239.0,-270.0,0.0,30.0,1.0,30.0,3.0
240.0,-263.2305,-60.0807,10.0,2.0,9.0,2.0
241.0,-243.2616,-117.1486,10.0,3.0,8.0,3.0
242.0,-211.0945,-168.3423,30.0,9.0,22.0,8.0
243.0,-168.3422,-211.0945,30.0,9.0,22.0,8.0
244.0,-117.1486,-243.2616,10.0,3.0,8.0,3.0
245.0,-60.0806,-263.2305,10.0,2.0,9.0,2.0
246.0,0.0,-270.0,30.0,1.0,30.0,3.0
247.0,60.0807,-263.2305,30.0,6.0,25.0,6.0
248.0,117.1486,-243.2616,10.0,3.0,8.0,3.0
249.0,168.3423,-211.0945,10.0,3.0,8.0,3.0
250.0,211.0945,-168.3422,30.0,9.0,22.0,8.0
251.0,243.2616,-117.1486,30.0,8.0,23.0,8.0
252.0,263.2306,-60.0806,10.0,2.0,9.0,2.0
253.0,300.0,0.0,10.0,1.0,10.0,1.0
254.0,292.4784,66.7563,30.0,6.0,25.0,6.0
255.0,270.2906,130.1651,30.0,8.0,23.0,7.0
256.0,234.5494,187.047,10.0,3.0,8.0,3.0
257.0,187.0469,234.5495,10.0,3.0,8.0,3.0
258.0,130.1651,270.2906,30.0,8.0,23.0,7.0
259.0,66.7563,292.4784,30.0,6.0,25.0,6.0
260.0,0.0,300.0,10.0,1.0,10.0,1.0
261.0,-66.7563,292.4784,10.0,2.0,9.0,2.0
262.0,-130.1651,270.2906,30.0,8.0,23.0,7.0
263.0,-187.047,234.5494,30.0,9.0,22.0,8.0
264.0,-234.5495,187.0469,10.0,3.0,8.0,3.0
265.0,-270.2907,130.1651,10.0,3.0,8.0,3.0
266.0,-292.4784,66.7563,30.0,6.0,25.0,6.0
267.0,-300.0,0.0,30.0,1.0,30.0,3.0
268.0,-292.4784,-66.7563,10.0,2.0,9.0,2.0
269.0,-270.2906,-130.1651,10.0,3.0,8.0,3.0
270.0,-234.5494,-187.047,30.0,9.0,22.0,8.0
271.0,-187.0469,-234.5495,30.0,9.0,22.0,8.0
272.0,-130.1651,-270.2907,10.0,3.0,8.0,3.0
273.0,-66.7562,-292.4784,10.0,2.0,9.0,2.0
274.0,0.0,-300.0,30.0,1.0,30.0,3.0
275.0,66.7563,-292.4784,30.0,6.0,25.0,6.0
276.0,130.1652,-270.2906,10.0,3.0,8.0,3.0
277.0,187.047,-234.5494,10.0,3.0,8.0,3.0
278.0,234.5495,-187.0469,30.0,9.0,22.0,8.0
279.0,270.2907,-130.1651,30.0,8.0,23.0,7.0
280.0,292.4784,-66.7562,10.0,2.0,9.0,2.0
